# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-10 16:52:32 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 422302071083801
#    DD parameter statistic   Description
#    02   00010     00003     Temperature, water, degrees Celsius (Mean)
#    03   00020     00003     Temperature, air, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#    05   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00010_00003	02_00010_00003_cd	03_00020_00003	03_00020_00003_cd	04_00095_00003	04_00095_00003_cd	05_00045_00006	05_00045_00006_cd
USGS	422302071083801	2013-08-16	24.2	A			544	A	0.00	A
USGS	422302071083801	2013-08-17	24.1	A			544	A	0.00	A
USGS	422302071083801	2013-08-18	24.5	A			544	A	0.00	A
USGS	422302071083801	2013-08-19	24.5	A			545	A	0.00	A
USGS	422302071083801	2013-08-20	25.0	A			546	A	0.00	A
USGS	422302071083801	2013-08-21	25.5	A			546	A	0.00	A
USGS	422302071083801	2013-08-22	25.5	A			546	A	0.00	A
USGS	422302071083801	2013-08-23	25.0	A			549	A	0.00	A
USGS	422302071083801	2013-08-24	24.5	A			550	A	0.00	A
USGS	422302071083801	2013-08-25	24.8	A			551	A	0.00	A
USGS	422302071083801	2013-08-26	24.6	A			551	A	0.00	A
USGS	422302071083801	2013-08-27	24.5	A			552	A	0.02	A
USGS	422302071083801	2013-08-28	24.6	A			553	A	0.00	A
USGS	422302071083801	2013-08-29	24.3	A			556	A	0.00	A
USGS	422302071083801	2013-08-30	24.5	A			557	A	0.00	A
USGS	422302071083801	2013-08-31	24.7	A			556	A	0.00	A
USGS	422302071083801	2013-09-01	24.5	A			559	A	0.24	A
USGS	422302071083801	2013-09-02	24.5	A			561	A	0.02	A
USGS	422302071083801	2013-09-03	24.8	A			560	A	0.00	A
USGS	422302071083801	2013-09-04	24.5	A			563	A	0.00	A
USGS	422302071083801	2013-09-05	24.0	A			565	A	0.05	A
USGS	422302071083801	2013-09-06	23.8	A			567	A	0.00	A
USGS	422302071083801	2013-09-07	23.6	A			568	A	0.00	A
USGS	422302071083801	2013-09-08	23.3	A			569	A	0.00	A
USGS	422302071083801	2013-09-09	23.0	A			569	A	0.00	A
USGS	422302071083801	2013-09-10	22.7	A			570	A	0.07	A
USGS	422302071083801	2013-09-11	23.4	A			571	A	0.00	A
USGS	422302071083801	2013-09-12	24.1	A			572	A	0.84	A
USGS	422302071083801	2013-09-13	24.2	A			569	A	0.11	A
USGS	422302071083801	2013-09-14	23.4	A			572	A	0.00	A
USGS	422302071083801	2013-09-15	23.0	A			574	A	0.00	A
USGS	422302071083801	2013-09-16	22.5	A			575	A	0.00	A
USGS	422302071083801	2013-09-17	21.9	A			576	A	0.00	A
USGS	422302071083801	2013-09-18	22.0	A			577	A	0.00	A
USGS	422302071083801	2013-09-19	21.8	A			577	A	0.00	A
USGS	422302071083801	2013-09-20	21.8	A			579	A	0.00	A
USGS	422302071083801	2013-09-21	21.9	A			580	A	0.00	A
USGS	422302071083801	2013-09-22	21.8	A			566	A	0.54	A
USGS	422302071083801	2013-09-23	21.2	A			571	A	0.00	A
USGS	422302071083801	2013-09-24	20.9	A			574	A	0.00	A
USGS	422302071083801	2013-09-25	20.6	A			575	A	0.00	A
USGS	422302071083801	2013-09-26	20.5	A			573	A	0.00	A
USGS	422302071083801	2013-09-27	20.4	A			573	A	0.00	A
USGS	422302071083801	2013-09-28	20.3	A			576	A	0.00	A
USGS	422302071083801	2013-09-29	20.3	A			575	A	0.00	A
USGS	422302071083801	2013-09-30	20.2	A			575	A	0.00	A
USGS	422302071083801	2013-10-01	20.4	A			575	A	0.01	A
USGS	422302071083801	2013-10-02	20.5	A			575	A	0.06	A
USGS	422302071083801	2013-10-03	20.7	A			576	A	0.02	A
USGS	422302071083801	2013-10-04	20.4	A			576	A	0.05	A
USGS	422302071083801	2013-10-05	20.2	A			571	A	0.00	A
USGS	422302071083801	2013-10-06	20.0	A			559	A	0.40	A
USGS	422302071083801	2013-10-07	20.1	A			558	A	0.02	A
USGS	422302071083801	2013-10-08	20.0	A			559	A	0.00	A
USGS	422302071083801	2013-10-09	19.6	A			560	A	0.00	A
USGS	422302071083801	2013-10-10	19.3	A			563	A	0.00	A
USGS	422302071083801	2013-10-11	19.2	A			561	A	0.00	A
USGS	422302071083801	2013-10-12	19.0	A			561	A	0.00	A
USGS	422302071083801	2013-10-13	18.7	A			562	A	0.01	A
USGS	422302071083801	2013-10-14	18.6	A			562	A	0.00	A
USGS	422302071083801	2013-10-15	18.5	A			562	A	0.01	A
USGS	422302071083801	2013-10-16	18.4	A			562	A	0.00	A
USGS	422302071083801	2013-10-17	18.5	A			561	A	0.00	A
USGS	422302071083801	2013-10-18	18.5	A			561	A	0.00	A
USGS	422302071083801	2013-10-19	18.2	A			563	A	0.00	A
USGS	422302071083801	2013-10-20	17.9	A			562	A	0.00	A
USGS	422302071083801	2013-10-21	17.7	A			563	A	0.00	A
USGS	422302071083801	2013-10-22	17.6	A			564	A	0.00	A
USGS	422302071083801	2013-10-23	17.2	A			565	A	0.00	A
USGS	422302071083801	2013-10-24	16.6	A			564	A	0.00	A
USGS	422302071083801	2013-10-25	16.1	A			565	A	0.00	A
USGS	422302071083801	2013-10-26	15.6	A			565	A	0.00	A
USGS	422302071083801	2013-10-27	15.3	A			567	A	0.00	A
USGS	422302071083801	2013-10-28	14.8	A			570	A	0.00	A
USGS	422302071083801	2013-10-29	14.6	A	4.9	A	570	A	0.00	A
USGS	422302071083801	2013-10-30	14.3	A	5.8	A	571	A	0.09	A
USGS	422302071083801	2013-10-31	14.1	A	10.5	A	572	A	0.03	A
USGS	422302071083801	2013-11-01	14.4	A	18.4	A	572	A	0.07	A
USGS	422302071083801	2013-11-02	14.6	A	14.0	A	572	A	0.00	A
USGS	422302071083801	2013-11-03	14.2	A	6.3	A	573	A	0.02	A
USGS	422302071083801	2013-11-04	13.5	A	2.0	A	574	A	0.00	A
USGS	422302071083801	2013-11-05	13.3	A	4.4	A	575	A	0.00	A
USGS	422302071083801	2013-11-06	13.2	A	10.9	A	575	A	0.00	A
USGS	422302071083801	2013-11-07	13.2	A	12.9	A	575	A	0.22	A:e
USGS	422302071083801	2013-11-08	12.7	A	5.4	A	576	A	0.00	A:e
USGS	422302071083801	2013-11-09	12.2	A	4.6	A	576	A	0.00	A:e
USGS	422302071083801	2013-11-10	12.1	A	8.5	A	577	A	0.04	A:e
USGS	422302071083801	2013-11-11	11.8	A	7.9	A	578	A	0.00	A:e
USGS	422302071083801	2013-11-12	11.3	A	3.3	A	578	A	0.04	A
USGS	422302071083801	2013-11-13	10.7	A	-0.4	A	580	A	0.00	A
USGS	422302071083801	2013-11-14	10.3	A	4.6	A	580	A	0.00	A
USGS	422302071083801	2013-11-15	10.2	A	8.8	A	581	A	0.00	A
USGS	422302071083801	2013-11-16	10.2	A	8.2	A	581	A	0.00	A
USGS	422302071083801	2013-11-17	10.1	A	8.6	A	581	A	0.07	A
USGS	422302071083801	2013-11-18	10.6	A	15.4	A	581	A	0.15	A
USGS	422302071083801	2013-11-19	10.1	A	5.2	A	582	A	0.00	A
USGS	422302071083801	2013-11-20	9.5	A	1.8	A	584	A	0.00	A
USGS	422302071083801	2013-11-21	9.3	A	2.8	A	584	A	0.00	A
USGS	422302071083801	2013-11-22	9.3	A	7.1	A	583	A	0.21	A
USGS	422302071083801	2013-11-23	9.0	A	5.5	A	584	A	0.00	A
USGS	422302071083801	2013-11-24	8.1	A	-2.9	A	586	A	0.00	A
USGS	422302071083801	2013-11-25	7.3	A	-3.0	A	588	A	0.00	A
USGS	422302071083801	2013-11-26	7.0	A	3.0	A	588	A	0.09	A
USGS	422302071083801	2013-11-27	7.4	A	11.2	A	586	A	1.66	A
USGS	422302071083801	2013-11-28	6.9	A	0.2	A	585	A	0.00	A
USGS	422302071083801	2013-11-29	6.5	A	-2.0	A	587	A	0.00	A
USGS	422302071083801	2013-11-30	6.2	A	-2.7	A	587	A	0.00	A
USGS	422302071083801	2013-12-01	6.2	A	2.8	A	587	A	0.18	A
USGS	422302071083801	2013-12-02	6.3	A	3.3	A	588	A	0.01	A
USGS	422302071083801	2013-12-03	6.2	A	4.4	A	587	A	0.00	A
USGS	422302071083801	2013-12-04	6.0	A	2.8	A	588	A	0.00	A
USGS	422302071083801	2013-12-05	6.1	A	6.5	A	588	A	0.00	A
USGS	422302071083801	2013-12-06	6.5	A	9.5	A	587	A	0.32	A
USGS	422302071083801	2013-12-07	6.1	A	1.8	A	587	A	0.08	A
USGS	422302071083801	2013-12-08	5.7	A	-1.3	A	588	A	0.00	A
USGS	422302071083801	2013-12-09	5.4	A	1.2	A	588	A	0.43	A
USGS	422302071083801	2013-12-10	5.2	A	0.3	A	588	A	0.05	A
USGS	422302071083801	2013-12-11	4.7	A	-2.9	A	588	A	0.00	A
USGS	422302071083801	2013-12-12	4.3	A	-5.1	A	589	A	0.00	A
USGS	422302071083801	2013-12-13	3.6	A	-5.0	A	591	A	0.00	A
USGS	422302071083801	2013-12-14	3.1	A	-8.2	A	591	A	0.03	A
USGS	422302071083801	2013-12-15	3.2	A	-1.7	A	589	A	0.84	A
USGS	422302071083801	2013-12-16	2.6	A	-3.5	A	590	A	0.02	A
USGS	422302071083801	2013-12-17	2.0	A	-9.0	A	591	A	0.01	A
USGS	422302071083801	2013-12-18	1.7	A	-3.4	A	590	A	0.29	A
USGS	422302071083801	2013-12-19	1.8	A	0.8	A	592	A	0.20	A
USGS	422302071083801	2013-12-20	2.2	A	5.1	A	591	A	0.05	A
USGS	422302071083801	2013-12-21	2.4	A	9.1	A	590	A	0.00	A
USGS	422302071083801	2013-12-22	2.7	A	5.3	A	590	A	0.00	A
USGS	422302071083801	2013-12-23	2.8	A	1.3	A	588	A	0.65	A
USGS	422302071083801	2013-12-24	2.6	A	0.8	A	589	A	0.00	A
USGS	422302071083801	2013-12-25	2.1	A	-6.4	A	590	A	0.00	A
USGS	422302071083801	2013-12-26	2.1	A	-2.5	A	592	A	0.02	A
USGS	422302071083801	2013-12-27	1.9	A	-1.8	A	594	A	0.00	A
USGS	422302071083801	2013-12-28	2.0	A	1.2	A	598	A	0.00	A
USGS	422302071083801	2013-12-29	2.3	A	2.3	A	595	A	1.23	A
USGS	422302071083801	2013-12-30	2.2	A	0.8	A	590	A	0.00	A
USGS	422302071083801	2013-12-31	2.0	A	-6.9	A	590	A	0.00	A
USGS	422302071083801	2014-01-01	1.9	A	-5.1	A	592	A	0.00	A
USGS	422302071083801	2014-01-02	1.9	A	-10.6	A	594	A	0.14	A
USGS	422302071083801	2014-01-03	1.4	A	-14.2	A	593	A	0.06	A
USGS	422302071083801	2014-01-04	1.4	A	-9.9	A	594	A	0.00	A
USGS	422302071083801	2014-01-05	1.6	A	-1.0	A	598	A	0.06	A
USGS	422302071083801	2014-01-06	1.6	A	6.6	A	598	A	0.32	A
USGS	422302071083801	2014-01-07	1.6	A	-10	A	596	A	0.00	A
USGS	422302071083801	2014-01-08	1.6	A	-10.1	A	599	A	0.00	A
USGS	422302071083801	2014-01-09	1.6	A	-6.2	A	600	A	0.00	A
USGS	422302071083801	2014-01-10	1.9	A	-2.3	A	601	A	0.00	A
USGS	422302071083801	2014-01-11	1.9	A	9.0	A	599	A	0.50	A
USGS	422302071083801	2014-01-12	1.9	A	6.2	A	595	A	0.03	A
USGS	422302071083801	2014-01-13	2.0	A	5.2	A	592	A	0.00	A
USGS	422302071083801	2014-01-14	2.1	A	7.7	A	592	A	0.70	A
USGS	422302071083801	2014-01-15	2.2	A	4.2	A	588	A	0.00	A
USGS	422302071083801	2014-01-16	2.3	A	2.0	A	587	A	0.00	A
USGS	422302071083801	2014-01-17	2.4	A	3.3	A	586	A	0.00	A
USGS	422302071083801	2014-01-18	2.4	A	0.9	A	586	A	0.49	A
USGS	422302071083801	2014-01-19	2.3	A	-0.3	A	586	A	0.02	A
USGS	422302071083801	2014-01-20	2.2	A	1.4	A	586	A	0.00	A
USGS	422302071083801	2014-01-21	1.7	A	-9.4	A	589	A	0.01	A
USGS	422302071083801	2014-01-22	1.2	A	-11.2	A	590	A	0.00	A
USGS	422302071083801	2014-01-23	1.0	A	-11.1	A	592	A	0.00	A
USGS	422302071083801	2014-01-24	0.9	A	-11.2	A	594	A	0.00	A
USGS	422302071083801	2014-01-25	0.9	A	-2.9	A	595	A	0.00	A
USGS	422302071083801	2014-01-26	1.0	A	-7.0	A	593	A	0.00	A
USGS	422302071083801	2014-01-27	1.0	A	-0.9	A	594	A	0.02	A
USGS	422302071083801	2014-01-28	0.8	A	-8.6	A	593	A	0.00	A
USGS	422302071083801	2014-01-29	0.8	A	-7.0	A	594	A	0.00	A
USGS	422302071083801	2014-01-30	1.0	A	-6.1	A	596	A	0.00	A
USGS	422302071083801	2014-01-31	1.2	A	0.1	A	596	A	0.00	A
USGS	422302071083801	2014-02-01	1.4	A	2.7	A	597	A	0.00	A
USGS	422302071083801	2014-02-02	1.5	A	4.3	A	597	A	0.03	A
USGS	422302071083801	2014-02-03	1.5	A	0.1	A	597	A	0.12	A
USGS	422302071083801	2014-02-04	1.5	A	-2.8	A	596	A	0.00	A
USGS	422302071083801	2014-02-05	1.5	A	-1.8	A	596	A	0.62	A
USGS	422302071083801	2014-02-06	1.6	A	-6.7	A	596	A	0.15	A
USGS	422302071083801	2014-02-07	1.6	A	-5.7	A	596	A	0.23	A
USGS	422302071083801	2014-02-08	1.6	A	-5.4	A	596	A	0.00	A
USGS	422302071083801	2014-02-09	1.7	A	-3.4	A	596	A	0.01	A
USGS	422302071083801	2014-02-10	1.7	A	-6.1	A	596	A	0.01	A
USGS	422302071083801	2014-02-11	1.7	A	-8.3	A	595	A	0.00	A
USGS	422302071083801	2014-02-12	1.8	A	-8.4	A	596	A	0.00	A
USGS	422302071083801	2014-02-13	1.8	A	-2.1	A	596	A	0.85	A
USGS	422302071083801	2014-02-14	1.8	A	0.6	A	598	A	0.39	A
USGS	422302071083801	2014-02-15	1.8	A	-0.9	A	599	A	0.21	A
USGS	422302071083801	2014-02-16	1.8	A	-3.3	A	598	A	0.00	A
USGS	422302071083801	2014-02-17	1.8	A	-6.7	A	598	A	0.00	A
USGS	422302071083801	2014-02-18	1.8	A	-5.2	A	599	A	0.33	A
USGS	422302071083801	2014-02-19	1.8	A	-2.0	A	598	A	0.21	A
USGS	422302071083801	2014-02-20	1.8	A	3.7	A	599	A	0.08	A
USGS	422302071083801	2014-02-21	1.8	A	2.7	A	605	A	0.22	A
USGS	422302071083801	2014-02-22	1.9	A	5.3	A	600	A	0.00	A
USGS	422302071083801	2014-02-23	2.0	A	4.9	A	600	A	0.00	A
USGS	422302071083801	2014-02-24	2.0	A	0.0	A	599	A	0.00	A
USGS	422302071083801	2014-02-25	2.1	A	-5.0	A	599	A	0.00	A
USGS	422302071083801	2014-02-26	2.1	A	-6.2	A	599	A	0.00	A
USGS	422302071083801	2014-02-27	2.2	A	-7.3	A	599	A	0.00	A
USGS	422302071083801	2014-02-28	2.2	A	-9.1	A	602	A	0.00	A
USGS	422302071083801	2014-03-01	2.3	A	-4.5	A	602	A	0.00	A
USGS	422302071083801	2014-03-02	2.4	A	1.0	A	602	A	0.00	A
USGS	422302071083801	2014-03-03	2.4	A	-6.2	A	602	A	0.00	A
USGS	422302071083801	2014-03-04	2.5	A	-6.6	A	604	A	0.00	A
USGS	422302071083801	2014-03-05	2.5	A	-4.6	A	605	A	0.00	A
USGS	422302071083801	2014-03-06	2.6	A	-7.4	A	605	A	0.00	A
USGS	422302071083801	2014-03-07	2.6	A	-3.7	A	608	A	0.00	A
USGS	422302071083801	2014-03-08	2.7	A	2.9	A	607	A	0.00	A
USGS	422302071083801	2014-03-09	2.8	A	0.7	A	607	A	0.00	A
USGS	422302071083801	2014-03-10	2.8	A	1.8	A	607	A	0.01	A
USGS	422302071083801	2014-03-11	2.9	A	6.0	A	607	A	0.00	A
USGS	422302071083801	2014-03-12	3.0	A	4.4	A	608	A	0.29	A
USGS	422302071083801	2014-03-13	2.9	A	-5.3	A	607	A	0.06	A
USGS	422302071083801	2014-03-14	3.0	A	-3.0	A	607	A	0.00	A
USGS	422302071083801	2014-03-15	3.1	A	6.5	A	609	A	0.01	A
USGS	422302071083801	2014-03-16	3.2	A	-1.0	A	610	A	0.00	A
USGS	422302071083801	2014-03-17	3.3	A	-5.5	A	609	A	0.00	A
USGS	422302071083801	2014-03-18	3.4	A	-2.7	A	609	A	0.00	A
USGS	422302071083801	2014-03-19	3.5	A	0.6	A	611	A	0.00	A
USGS	422302071083801	2014-03-20	3.6	A	4.9	A	611	A	0.27	A
USGS	422302071083801	2014-03-21	3.7	A	3.0	A	610	A	0.00	A
USGS	422302071083801	2014-03-22	3.8	A	4.2	A	606	A	0.01	A
USGS	422302071083801	2014-03-23	3.9	A	1.7	A	596	A	0.00	A
USGS	422302071083801	2014-03-24	4.0	A	-5.0	A	593	A	0.00	A
USGS	422302071083801	2014-03-25	4.4	A	-1.9	A	601	A	0.00	A
USGS	422302071083801	2014-03-26	4.3	A	-0.8	A	597	A	0.00	A
USGS	422302071083801	2014-03-27	4.4	A	-0.4	A	593	A	0.00	A
USGS	422302071083801	2014-03-28	4.6	A	7.7	A	589	A	0.03	A
USGS	422302071083801	2014-03-29	4.7	A	7.3	A	587	A	0.60	A
USGS	422302071083801	2014-03-30	4.5	A	4.2	A	587	A	1.73	A
USGS	422302071083801	2014-03-31	3.9	A	2.7	A	581	A	0.46	A
USGS	422302071083801	2014-04-01	4.0	A	5.6	A	588	A	0.00	A
USGS	422302071083801	2014-04-02	4.9	A	6.2	A	574	A	0.00	A
USGS	422302071083801	2014-04-03	5.1	A	5.4	A	574	A	0.00	A
USGS	422302071083801	2014-04-04	4.9	A	4.7	A	589	A	0.18	A
USGS	422302071083801	2014-04-05	5.4	A			588	A	0.17	A
USGS	422302071083801	2014-04-06	5.8	A	6.0	A	587	A	0.00	A
USGS	422302071083801	2014-04-07	6.1	A	9.3	A	588	A	0.03	A
USGS	422302071083801	2014-04-08	6.5	A	12.2	A	586	A	0.46	A
USGS	422302071083801	2014-04-09	7.2	A	8.6	A	585	A	0.00	A
USGS	422302071083801	2014-04-10	7.4	A	8.7	A	586	A	0.00	A
USGS	422302071083801	2014-04-11	7.9	A	14.0	A	586	A	0.00	A
USGS	422302071083801	2014-04-12	8.9	A	13.0	A	586	A	0.01	A
USGS	422302071083801	2014-04-13	8.9	A	12.0	A	587	A	0.04	A
USGS	422302071083801	2014-04-14	9.7	A	17.7	A	587	A	0.00	A
USGS	422302071083801	2014-04-15	10.1	A	16.1	A	586	A	0.81	A
USGS	422302071083801	2014-04-16	10.3	A	3.3	A	581	A	0.41	A
USGS	422302071083801	2014-04-17	9.5	A	2.4	A	584	A	0.00	A
USGS	422302071083801	2014-04-18	9.3	A	3.5	A	586	A	0.00	A
USGS	422302071083801	2014-04-19	9.9	A	9.3	A	586	A	0.00	A
USGS	422302071083801	2014-04-20	9.8	A	7.6	A	587	A	0.00	A
USGS	422302071083801	2014-04-21	10.7	A	11.6	A	586	A	0.00	A
USGS	422302071083801	2014-04-22	11.6	A	15.3	A	587	A	0.05	A
USGS	422302071083801	2014-04-23	11.8	A	11.0	A	586	A	0.22	A
USGS	422302071083801	2014-04-24	10.9	A	9.5	A	587	A	0.00	A
USGS	422302071083801	2014-04-25	11.0	A	11.2	A	588	A	0.00	A
USGS	422302071083801	2014-04-26	10.7	A	7.5	A	588	A	0.24	A
USGS	422302071083801	2014-04-27	10.5	A	7.2	A	588	A	0.14	A
USGS	422302071083801	2014-04-28	10.5	A	9.1	A	588	A	0.00	A
USGS	422302071083801	2014-04-29	10.1	A	6.2	A	589	A	0.00	A
USGS	422302071083801	2014-04-30	10	A	5.9	A	589	A	0.32	A
USGS	422302071083801	2014-05-01	10.2	A	10.6	A	586	A	0.67	A
USGS	422302071083801	2014-05-02	10.9	A	14.6	A	587	A	0.00	A
USGS	422302071083801	2014-05-03	11.3	A	14.6	A	587	A	0.00	A
USGS	422302071083801	2014-05-04	11.6	A	12.5	A	587	A	0.00	A
USGS	422302071083801	2014-05-05	11.5	A	13.1	A	586	A	0.00	A
USGS	422302071083801	2014-05-06	11.8	A	12.0	A	588	A	0.00	A
USGS	422302071083801	2014-05-07	12.1	A	13.5	A	588	A	0.00	A
USGS	422302071083801	2014-05-08	12.6	A	14.5	A	588	A	0.00	A
USGS	422302071083801	2014-05-09	13.2	A	13.0	A	588	A	0.02	A
USGS	422302071083801	2014-05-10	13.7	A	19.7	A	587	A	0.13	A
USGS	422302071083801	2014-05-11	14.9	A	20.0	A	584	A	0.01	A
USGS	422302071083801	2014-05-12	15.6	A	22.1	A	585	A	0.00	A
USGS	422302071083801	2014-05-13	15.1	A	10.8	A	586	A	0.00	A
USGS	422302071083801	2014-05-14	14.9	A	13.7	A	587	A	0.00	A
USGS	422302071083801	2014-05-15	15.8	A	20.0	A	587	A	0.01	A
USGS	422302071083801	2014-05-16	16.2	A	19.5	A	587	A	0.01	A
USGS	422302071083801	2014-05-17	17.1	A	19.3	A	583	A	0.00	A
USGS	422302071083801	2014-05-18	17.2	A	15.1	A	584	A	0.00	A
USGS	422302071083801	2014-05-19	16.9	A	14.3	A	585	A	0.00	A
USGS	422302071083801	2014-05-20	16.8	A	16.0	A	585	A	0.00	A
USGS	422302071083801	2014-05-21	17.1	A	16.2	A	586	A	0.00	A
USGS	422302071083801	2014-05-22	17.6	A	14.0	A	586	A	0.11	A
USGS	422302071083801	2014-05-23	17.4	A	13.5	A	586	A	0.00	A
USGS	422302071083801	2014-05-24	17.1	A	14.1	A	586	A	0.05	A
USGS	422302071083801	2014-05-25	17.5	A	15.4	A	586	A	0.00	A
USGS	422302071083801	2014-05-26	17.9	A	19.3	A	587	A	0.01	A
USGS	422302071083801	2014-05-27	17.7	A	15.7	A	587	A	0.26	A
USGS	422302071083801	2014-05-28	17.0	A	9.5	A	587	A	0.09	A
USGS	422302071083801	2014-05-29	16.6	A	12.1	A	587	A	0.00	A
USGS	422302071083801	2014-05-30	17.2	A	14.6	A	587	A	0.07	A
USGS	422302071083801	2014-05-31	17.5	A	14.1	A	587	A	0.00	A
USGS	422302071083801	2014-06-01	17.8	A	17.3	A	588	A	0.00	A
USGS	422302071083801	2014-06-02	18.9	A	20.8	A	588	A	0.00	A
USGS	422302071083801	2014-06-03	19.5	A	20.6	A	588	A	0.00	A
USGS	422302071083801	2014-06-04	19.6	A	16.1	A	586	A	0.10	A
USGS	422302071083801	2014-06-05	19.1	A	15.6	A	585	A	0.53	A
USGS	422302071083801	2014-06-06	19.1	A			585	A	0.00	A
USGS	422302071083801	2014-06-07	20.0	A	21.2	A	586	A	0.00	A
USGS	422302071083801	2014-06-08	20.7	A	23.4	A	588	A	0.00	A
USGS	422302071083801	2014-06-09	21.4	A	21.7	A	588	A	0.00	A
USGS	422302071083801	2014-06-10	21.3	A	20.4	A	588	A	0.14	A
USGS	422302071083801	2014-06-11	20.8	A	17.6	A	589	A	0.00	A
USGS	422302071083801	2014-06-12	20.7	A	17.9	A	589	A	0.00	A
USGS	422302071083801	2014-06-13	20.3	A	16.8	A	589	A	0.47	A
USGS	422302071083801	2014-06-14	20.4	A	18.6	A	588	A	0.01	A
USGS	422302071083801	2014-06-15	20.8	A	20.0	A	588	A	0.00	A
USGS	422302071083801	2014-06-16	21.0	A	21.4	A	590	A	0.00	A
USGS	422302071083801	2014-06-17	22.1	A	23.5	A	589	A	0.05	A
USGS	422302071083801	2014-06-18	23.2	A	24.8	A	590	A	0.01	A
USGS	422302071083801	2014-06-19	23.4	A	23.5	A	592	A	0.00	A
USGS	422302071083801	2014-06-20	23.1	A	19.4	A	594	A	0.00	A
USGS	422302071083801	2014-06-21	22.8	A	18.3	A	595	A	0.00	A
USGS	422302071083801	2014-06-22	22.5	A	19.7	A	596	A	0.00	A
USGS	422302071083801	2014-06-23	22.5	A	20.7	A	597	A	0.00	A
USGS	422302071083801	2014-06-24	23.0	A	22.2	A	598	A	0.00	A
USGS	422302071083801	2014-06-25	23.4	A	24.8	A	599	A	0.00	A
USGS	422302071083801	2014-06-26	23.8	A	21.8	A	597	A	0.48	A
USGS	422302071083801	2014-06-27	23.4	A	20.7	A	600	A	0.00	A
USGS	422302071083801	2014-06-28	23.6	A	22.8	A	602	A	0.00	A
USGS	422302071083801	2014-06-29	24.4	A	23.4	A	603	A	0.00	A
USGS	422302071083801	2014-06-30	24.6	A	24.8	A			0.00	A
USGS	422302071083801	2014-07-01	24.9	A	26.2	A	605	A	0.00	A
USGS	422302071083801	2014-07-02	25.4	A	27.5	A	606	A	0.00	A
USGS	422302071083801	2014-07-03	26.1	A	27.7	A	607	A	0.42	A
USGS	422302071083801	2014-07-04	25.7	A	20.8	A	603	A	1.53	A
USGS	422302071083801	2014-07-05	24.4	A	21.2	A	604	A	0.29	A
USGS	422302071083801	2014-07-06	24.1	A	23.9	A	606	A	0.00	A
USGS	422302071083801	2014-07-07	24.3	A	24.7	A	607	A	0.23	A
USGS	422302071083801	2014-07-08	24.9	A	26.5	A	608	A	0.01	A
USGS	422302071083801	2014-07-09	25.3	A	26.6	A	609	A	0.00	A
USGS	422302071083801	2014-07-10	25.5	A	23.5	A	612	A	0.00	A
USGS	422302071083801	2014-07-11	25.3	A	22.6	A	614	A	0.00	A
USGS	422302071083801	2014-07-12	25.5	A	23.5	A	617	A	0.01	A
USGS	422302071083801	2014-07-13	25.7	A	24.7	A	616	A	0.00	A
USGS	422302071083801	2014-07-14	25.9	A	24.8	A	619	A	0.12	A
USGS	422302071083801	2014-07-15	26.1	A	25.8	A	617	A	0.00	A
USGS	422302071083801	2014-07-16	26.0	A	23.4	A	616	A	1.08	A
USGS	422302071083801	2014-07-17	25.9	A	22.8	A	617	A	0.00	A
USGS	422302071083801	2014-07-18	26.0	A	22.5	A	620	A	0.00	A
USGS	422302071083801	2014-07-19	25.7	A	21.6	A	622	A	0.00	A
USGS	422302071083801	2014-07-20	25.4	A	21.5	A	628	A	0.00	A
USGS	422302071083801	2014-07-21	25.4	A	21.5	A	629	A	0.00	A
USGS	422302071083801	2014-07-22	26.1	A	25.2	A	629	A	0.00	A
USGS	422302071083801	2014-07-23	26.7	A	26.9	A	630	A	0.00	A
USGS	422302071083801	2014-07-24	26.3	A	23.3	A	634	A	0.00	A
USGS	422302071083801	2014-07-25	26.1	A	22.1	A	635	A	0.00	A
USGS	422302071083801	2014-07-26	25.9	A	23.2	A	635	A	0.00	A
USGS	422302071083801	2014-07-27	25.5	A	22.6	A	635	A	0.28	A
USGS	422302071083801	2014-07-28	25.5	A	24.3	A	631	A	1.71	A
USGS	422302071083801	2014-07-29	25.4	A	21.3	A	631	A	0.00	A
USGS	422302071083801	2014-07-30	25.4	A	21.3	A	632	A	0.00	A
USGS	422302071083801	2014-07-31	25.3	A	22.4	A	633	A	0.00	A
