# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:24:11 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104430 HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104430
#    DD parameter   Description
#    01   00065     Gage height, feet
#    02   00060     Discharge, cubic feet per second
#    03   00010     Temperature, water, degrees Celsius
#    04   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    11   00062     Elevation of reservoir water surface above datum, feet, GATE HOUSE
#    12   72022     Reservoir storage, million gallons, GATE HOUSE
#    13   00020     Temperature, air, degrees Celsius
#    14   00045     Precipitation, total, inches
#    30   99404     Chloride, water, filtered, estimated by regression equation, milligrams per liter
#    31   99398     Sodium, water, filtered, estimated by regression equation, milligrams per liter
#    32   00010     Temperature, water, degrees Celsius, GATE HOUSE
#    33   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, GATE HOUSE
#    34   63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), GATE HOUSE
#    35   62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter, GATE HOUSE
#    36   00300     Dissolved oxygen, water, unfiltered, milligrams per liter, GATE HOUSE
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	tz_cd	01_00065	01_00065_cd	02_00060	02_00060_cd	03_00010	03_00010_cd	04_00095	04_00095_cd	11_00062	11_00062_cd	12_72022	12_72022_cd	13_00020	13_00020_cd	14_00045	14_00045_cd	30_99404	30_99404_cd	31_99398	31_99398_cd	32_00010	32_00010_cd	33_00095	33_00095_cd	34_63680	34_63680_cd	35_62361	35_62361_cd	36_00300	36_00300_cd
USGS	01104430	2008-08-25 08:15	EDT	1.32	A	20	A	22.0	A	690	A	181.50	A	2534	A	21.0	A	0.00	A														
USGS	01104430	2008-08-25 08:30	EDT	1.32	A	20	A	22.1	A	688	A	181.52	A	2538	A	21.0	A	0.00	A														
USGS	01104430	2008-08-25 08:45	EDT	1.32	A	20	A	22.0	A	688	A	181.51	A	2536	A	21.2	A	0.00	A														
USGS	01104430	2008-08-25 09:00	EDT	1.32	A	20	A	21.7	A	692	A	181.50	A	2534	A	21.4	A	0.00	A														
USGS	01104430	2008-08-25 09:15	EDT	1.31	A	20	A	22.0	A	689	A	181.50	A	2534	A	21.8	A	0.00	A														
USGS	01104430	2008-08-25 09:30	EDT	1.32	A	20	A	21.9	A	690	A	181.49	A	2533	A	22.6	A	0.00	A														
USGS	01104430	2008-08-25 09:45	EDT	1.31	A	20	A	22.0	A	688	A	181.51	A	2536	A	23.2	A	0.00	A														
USGS	01104430	2008-08-25 10:00	EDT	1.31	A	20	A	22.2	A	686	A	181.50	A	2534	A	23.2	A	0.00	A														
USGS	01104430	2008-08-25 10:15	EDT	1.31	A	20	A	22.2	A	684	A	181.50	A	2534	A	23.8	A	0.00	A														
USGS	01104430	2008-08-25 10:30	EDT	1.31	A	20	A	22.2	A	684	A	181.50	A	2534	A	23.8	A	0.00	A														
USGS	01104430	2008-08-25 10:45	EDT	1.32	A	20	A	22.1	A	686	A	181.47	A	2529	A	24.7	A	0.00	A														
USGS	01104430	2008-08-25 11:00	EDT	1.31	A	20	A	22.0	A	688	A	181.48	A	2531	A	25.2	A	0.00	A														
USGS	01104430	2008-08-25 11:15	EDT	1.31	A	20	A	21.9	A	688	A	181.49	A	2533	A	25.6	A	0.00	A														
USGS	01104430	2008-08-25 11:30	EDT	1.31	A	20	A	22.2	A	687	A	181.49	A	2533	A	25.8	A	0.00	A														
USGS	01104430	2008-08-25 11:45	EDT	1.32	A	20	A	22.2	A	687	A	181.50	A	2534	A	26.1	A	0.00	A														
USGS	01104430	2008-08-25 12:00	EDT	1.31	A	20	A	22.2	A	691	A	181.49	A	2533	A	26.0	A	0.00	A														
USGS	01104430	2008-08-25 12:15	EDT	1.31	A	20	A	22.2	A	690	A	181.48	A	2531	A	26.7	A	0.00	A														
USGS	01104430	2008-08-25 12:30	EDT	1.31	A	20	A	22.1	A	690	A	181.51	A	2536	A	26.6	A	0.00	A														
USGS	01104430	2008-08-25 12:45	EDT	1.31	A	20	A	22.1	A	691	A	181.49	A	2533	A	26.4	A	0.00	A														
USGS	01104430	2008-08-25 13:00	EDT	1.31	A	20	A	22.1	A	690	A	181.49	A	2533	A	26.1	A	0.00	A														
USGS	01104430	2008-08-25 13:15	EDT	1.31	A	20	A	22.1	A	689	A	181.48	A	2531	A	26.4	A	0.00	A														
USGS	01104430	2008-08-25 13:30	EDT	1.31	A	20	A	22.0	A	688	A	181.47	A	2529	A	26.8	A	0.00	A														
USGS	01104430	2008-08-25 13:45	EDT	1.31	A	20	A	22.0	A	691	A	181.48	A	2531	A	26.8	A	0.00	A														
USGS	01104430	2008-08-25 14:00	EDT	1.31	A	20	A	22.1	A	687	A	181.49	A	2533	A	26.8	A	0.00	A														
USGS	01104430	2008-08-25 14:15	EDT	1.31	A	20	A	22.1	A	689	A	181.48	A	2531	A	26.6	A	0.00	A														
USGS	01104430	2008-08-25 14:30	EDT	1.31	A	20	A	22.3	A	687	A	181.48	A	2531	A	26.1	A	0.00	A														
USGS	01104430	2008-08-25 14:45	EDT	1.31	A	20	A	22.1	A	688	A	181.48	A	2531	A	25.7	A	0.00	A														
USGS	01104430	2008-08-25 15:00	EDT	1.32	A	20	A	21.9	A	691	A	181.47	A	2529	A	25.7	A	0.00	A														
USGS	01104430	2008-08-25 15:15	EDT	1.31	A	20	A	22.1	A	690	A	181.48	A	2531	A	25.7	A	0.00	A														
USGS	01104430	2008-08-25 15:30	EDT	1.31	A	20	A	22.3	A	686	A	181.48	A	2531	A	25.7	A	0.00	A														
USGS	01104430	2008-08-25 15:45	EDT	1.31	A	20	A	22.6	A	685	A	181.47	A	2529	A	26.2	A	0.00	A														
USGS	01104430	2008-08-25 16:00	EDT	1.31	A	20	A	22.4	A	686	A	181.48	A	2531	A	26.4	A	0.00	A														
USGS	01104430	2008-08-25 16:15	EDT	1.31	A	20	A	22.4	A	687	A	181.47	A	2529	A	26.0	A	0.00	A														
USGS	01104430	2008-08-25 16:30	EDT	1.31	A	20	A	22.3	A	690	A	181.46	A	2527	A	25.8	A	0.00	A														
USGS	01104430	2008-08-25 16:45	EDT	1.31	A	20	A	22.5	A	687	A	181.47	A	2529	A	26.2	A	0.00	A														
USGS	01104430	2008-08-25 17:00	EDT	1.31	A	20	A	22.3	A	691	A	181.46	A	2527	A	26.2	A	0.00	A														
USGS	01104430	2008-08-25 17:15	EDT	1.31	A	20	A	22.2	A	691	A	181.47	A	2529	A	25.6	A	0.00	A														
USGS	01104430	2008-08-25 17:30	EDT	1.32	A	20	A	22.4	A	688	A	181.47	A	2529	A	25.4	A	0.00	A														
USGS	01104430	2008-08-25 17:45	EDT	1.32	A	20	A	22.2	A	690	A	181.47	A	2529	A	25.2	A	0.00	A														
USGS	01104430	2008-08-25 18:00	EDT	1.32	A	20	A	22.1	A	691	A	181.46	A	2527	A	25.3	A	0.00	A														
USGS	01104430	2008-08-25 18:15	EDT	1.32	A	20	A	22.3	A	687	A	181.47	A	2529	A	25.0	A	0.00	A														
USGS	01104430	2008-08-25 18:30	EDT	1.32	A	20	A	22.0	A	691	A	181.47	A	2529	A	24.8	A	0.00	A														
USGS	01104430	2008-08-25 18:45	EDT	1.31	A	20	A	21.9	A	690	A	181.47	A	2529	A	25.4	A	0.00	A														
USGS	01104430	2008-08-25 19:00	EDT	1.33	A	20	A	22.0	A	688	A	181.47	A	2529	A	24.9	A	0.00	A														
USGS	01104430	2008-08-25 19:15	EDT	1.32	A	20	A	21.9	A	691	A	181.47	A	2529	A	24.4	A	0.00	A														
USGS	01104430	2008-08-25 19:30	EDT	1.32	A	20	A	22.0	A	688	A	181.46	A	2527	A	24.1	A	0.00	A														
USGS	01104430	2008-08-25 19:45	EDT	1.32	A	20	A	22.2	A	687	A	181.47	A	2529	A	23.8	A	0.00	A														
USGS	01104430	2008-08-25 20:00	EDT	1.32	A	20	A	22.1	A	689	A	181.46	A	2527	A	23.6	A	0.00	A														
USGS	01104430	2008-08-25 20:15	EDT	1.32	A	20	A	22.4	A	684	A	181.46	A	2527	A	23.2	A	0.00	A														
USGS	01104430	2008-08-25 20:30	EDT	1.31	A	20	A	22.2	A	686	A	181.46	A	2527	A	22.9	A	0.00	A														
USGS	01104430	2008-08-25 20:45	EDT	1.31	A	20	A	22.3	A	684	A	181.46	A	2527	A	22.6	A	0.00	A														
USGS	01104430	2008-08-25 21:00	EDT	1.31	A	20	A	22.4	A	685	A	181.46	A	2527	A	22.0	A	0.00	A														
USGS	01104430	2008-08-25 21:15	EDT	1.31	A	20	A	22.4	A	685	A	181.46	A	2527	A	21.4	A	0.00	A														
USGS	01104430	2008-08-25 21:30	EDT	1.31	A	20	A	22.4	A	686	A	181.46	A	2527	A	20.8	A	0.00	A														
USGS	01104430	2008-08-25 21:45	EDT	1.32	A	20	A	22.4	A	686	A	181.46	A	2527	A	20.4	A	0.00	A														
USGS	01104430	2008-08-25 22:00	EDT	1.31	A	20	A	22.4	A	686	A	181.46	A	2527	A	19.9	A	0.00	A														
USGS	01104430	2008-08-25 22:15	EDT	1.31	A	20	A	22.7	A	685	A	181.45	A	2525	A	19.4	A	0.00	A														
USGS	01104430	2008-08-25 22:30	EDT	1.31	A	20	A	22.6	A	687	A	181.45	A	2525	A	18.9	A	0.00	A														
USGS	01104430	2008-08-25 22:45	EDT	1.31	A	20	A	22.8	A	687	A	181.45	A	2525	A	18.4	A	0.00	A														
USGS	01104430	2008-08-25 23:00	EDT	1.32	A	20	A	22.7	A	687	A	181.45	A	2525	A	17.9	A	0.00	A														
USGS	01104430	2008-08-25 23:15	EDT	1.32	A	20	A	22.5	A	691	A	181.44	A	2523	A	17.6	A	0.00	A														
USGS	01104430	2008-08-25 23:30	EDT	1.31	A	20	A	22.6	A	691	A	181.45	A	2525	A	17.3	A	0.00	A														
USGS	01104430	2008-08-25 23:45	EDT	1.31	A	20	A	22.4	A	692	A	181.45	A	2525	A	17.0	A	0.00	A														
USGS	01104430	2008-08-26 00:00	EDT	1.31	A	20	A	22.4	A	694	A	181.43	A	2521	A	16.6	A	0.00	A														
USGS	01104430	2008-08-26 00:15	EDT	1.31	A	20	A	22.4	A	691	A	181.44	A	2523	A	16.3	A	0.00	A														
USGS	01104430	2008-08-26 00:30	EDT	1.32	A	20	A	22.3	A	691	A	181.43	A	2521	A	16.0	A	0.00	A														
USGS	01104430	2008-08-26 00:45	EDT	1.31	A	20	A	22.2	A	692	A	181.44	A	2523	A	15.7	A	0.00	A														
USGS	01104430	2008-08-26 01:00	EDT	1.31	A	20	A	22.1	A	693	A	181.43	A	2521	A	15.6	A	0.00	A														
USGS	01104430	2008-08-26 01:15	EDT	1.31	A	20	A	22.1	A	690	A	181.43	A	2521	A	15.4	A	0.00	A														
USGS	01104430	2008-08-26 01:30	EDT	1.31	A	20	A	22.2	A	690	A	181.43	A	2521	A	15.2	A	0.00	A														
USGS	01104430	2008-08-26 01:45	EDT	1.31	A	20	A	22.2	A	690	A	181.43	A	2521	A	15.0	A	0.00	A														
USGS	01104430	2008-08-26 02:00	EDT	1.31	A	20	A	22.3	A	688	A	181.43	A	2521	A	14.7	A	0.00	A														
USGS	01104430	2008-08-26 02:15	EDT	1.32	A	20	A	22.2	A	688	A	181.43	A	2521	A	14.6	A	0.00	A														
USGS	01104430	2008-08-26 02:30	EDT	1.31	A	20	A	22.3	A	688	A	181.42	A	2519	A	14.5	A	0.00	A														
USGS	01104430	2008-08-26 02:45	EDT	1.31	A	20	A	22.2	A	688	A	181.42	A	2519	A	14.1	A	0.00	A														
USGS	01104430	2008-08-26 03:00	EDT	1.31	A	20	A	22.2	A	688	A	181.43	A	2521	A	13.8	A	0.00	A														
USGS	01104430	2008-08-26 03:15	EDT	1.31	A	20	A	22.2	A	691	A	181.42	A	2519	A	13.4	A	0.00	A														
USGS	01104430	2008-08-26 03:30	EDT	1.31	A	20	A	22.3	A	691	A	181.42	A	2519	A	13.0	A	0.00	A														
USGS	01104430	2008-08-26 03:45	EDT	1.31	A	20	A	22.3	A	691	A	181.42	A	2519	A	12.8	A	0.00	A														
USGS	01104430	2008-08-26 04:00	EDT	1.32	A	20	A	22.2	A	692	A	181.42	A	2519	A	12.4	A	0.00	A														
USGS	01104430	2008-08-26 04:15	EDT	1.31	A	20	A	22.3	A	690	A	181.42	A	2519	A	12.3	A	0.00	A														
USGS	01104430	2008-08-26 04:30	EDT	1.31	A	20	A	22.2	A	691	A	181.42	A	2519	A	12.0	A	0.00	A														
USGS	01104430	2008-08-26 04:45	EDT	1.31	A	20	A	22.2	A	690	A	181.42	A	2519	A	11.9	A	0.00	A														
USGS	01104430	2008-08-26 05:00	EDT	1.31	A	20	A	22.2	A	691	A	181.41	A	2517	A	12.2	A	0.00	A														
USGS	01104430	2008-08-26 05:15	EDT	1.31	A	20	A	22.2	A	690	A	181.41	A	2517	A	12.4	A	0.00	A														
USGS	01104430	2008-08-26 05:30	EDT	1.31	A	20	A	22.3	A	690	A	181.41	A	2517	A	12.1	A	0.00	A														
USGS	01104430	2008-08-26 05:45	EDT	1.31	A	20	A	22.2	A	690	A	181.42	A	2519	A	12.0	A	0.00	A														
USGS	01104430	2008-08-26 06:00	EDT	1.31	A	20	A	22.2	A	690	A	181.41	A	2517	A	12.0	A	0.00	A														
USGS	01104430	2008-08-26 06:15	EDT	1.32	A	20	A	22.3	A	688	A	181.41	A	2517	A	12.1	A	0.00	A														
USGS	01104430	2008-08-26 06:30	EDT	1.31	A	20	A	22.1	A	689	A	181.40	A	2516	A	12.2	A	0.00	A														
USGS	01104430	2008-08-26 06:45	EDT	1.31	A	20	A	22.2	A	688	A	181.40	A	2516	A	12.9	A	0.00	A														
USGS	01104430	2008-08-26 07:00	EDT	1.31	A	20	A	22.2	A	687	A	181.39	A	2514	A	13.3	A	0.00	A														
USGS	01104430	2008-08-26 07:15	EDT	1.31	A	20	A	22.3	A	684	A	181.37	A	2510	A	13.9	A	0.00	A														
USGS	01104430	2008-08-26 07:30	EDT	1.31	A	20	A	22.2	A	683	A	181.38	A	2512	A	14.2	A	0.00	A														
USGS	01104430	2008-08-26 07:45	EDT	1.31	A	20	A	22.1	A	687	A	181.39	A	2514	A	14.5	A	0.00	A														
USGS	01104430	2008-08-26 08:00	EDT	1.31	A	20	A	22.4	A	683	A	181.39	A	2514	A	14.9	A	0.00	A														
USGS	01104430	2008-08-26 08:15	EDT	1.31	A	20	A	22.3	A	688	A	181.41	A	2517	A	15.4	A	0.00	A														
USGS	01104430	2008-08-26 08:30	EDT	1.31	A	20	A	22.3	A	687	A	181.37	A	2510	A	15.8	A	0.00	A														
USGS	01104430	2008-08-26 08:45	EDT	1.31	A	20	A	22.3	A	687	A	181.39	A	2514	A	16.1	A	0.00	A														
USGS	01104430	2008-08-26 09:00	EDT	1.31	A	20	A	22.4	A	684	A	181.39	A	2514	A	16.3	A	0.00	A														
USGS	01104430	2008-08-26 09:15	EDT	1.31	A	20	A	22.4	A	684	A	181.39	A	2514	A	16.9	A	0.00	A														
USGS	01104430	2008-08-26 09:30	EDT	1.31	A	20	A	22.4	A	687	A	181.39	A	2514	A	17.1	A	0.00	A														
USGS	01104430	2008-08-26 09:45	EDT	1.31	A	20	A	22.4	A	685	A	181.42	A	2519	A	17.5	A	0.00	A														
USGS	01104430	2008-08-26 10:00	EDT	1.31	A	20	A	22.4	A	688	A	181.40	A	2516	A	17.9	A	0.00	A														
USGS	01104430	2008-08-26 10:15	EDT	1.31	A	20	A	22.4	A	685	A	181.39	A	2514	A	18.1	A	0.00	A														
USGS	01104430	2008-08-26 10:30	EDT	1.30	A	19	A	22.3	A	686	A	181.38	A	2512	A	18.4	A	0.00	A														
USGS	01104430	2008-08-26 10:45	EDT	1.31	A	20	A	22.4	A	683	A	181.38	A	2512	A	18.5	A	0.00	A														
USGS	01104430	2008-08-26 11:00	EDT	1.30	A	19	A	22.5	A	683	A	181.37	A	2510	A	18.5	A	0.00	A														
USGS	01104430	2008-08-26 11:15	EDT	1.31	A	20	A	22.4	A	684	A	181.38	A	2512	A	18.8	A	0.00	A														
USGS	01104430	2008-08-26 11:30	EDT	1.31	A	20	A	22.3	A	686	A	181.38	A	2512	A	19.1	A	0.00	A														
USGS	01104430	2008-08-26 11:45	EDT	1.31	A	20	A	22.5	A	688	A	181.38	A	2512	A	19.5	A	0.00	A														
USGS	01104430	2008-08-26 12:00	EDT	1.31	A	20	A	22.3	A	687	A	181.38	A	2512	A	19.7	A	0.00	A														
USGS	01104430	2008-08-26 12:15	EDT	1.31	A	20	A	22.3	A	682	A	181.36	A	2508	A	19.9	A	0.00	A														
USGS	01104430	2008-08-26 12:30	EDT	1.31	A	20	A	22.2	A	686	A	181.35	A	2506	A	20.3	A	0.00	A														
USGS	01104430	2008-08-26 12:45	EDT	1.30	A	19	A	22.2	A	686	A	181.39	A	2514	A	20.3	A	0.00	A														
USGS	01104430	2008-08-26 13:00	EDT	1.31	A	20	A	22.0	A	688	A	181.36	A	2508	A	20.6	A	0.00	A														
USGS	01104430	2008-08-26 13:15	EDT	1.30	A	19	A	22.0	A	686	A	181.37	A	2510	A	20.8	A	0.00	A														
USGS	01104430	2008-08-26 13:30	EDT	1.30	A	19	A	22.2	A	684	A	181.36	A	2508	A	20.9	A	0.00	A														
USGS	01104430	2008-08-26 13:45	EDT	1.30	A	19	A	22.1	A	686	A	181.38	A	2512	A	21.0	A	0.00	A														
USGS	01104430	2008-08-26 14:00	EDT	1.31	A	20	A	22.1	A	689	A	181.38	A	2512	A	21.1	A	0.00	A														
USGS	01104430	2008-08-26 14:15	EDT	1.30	A	19	A	22.0	A	686	A	181.37	A	2510	A	21.3	A	0.00	A														
USGS	01104430	2008-08-26 14:30	EDT	1.31	A	20	A	22.1	A	685	A	181.38	A	2512	A	21.5	A	0.00	A														
USGS	01104430	2008-08-26 14:45	EDT	1.31	A	20	A	22.1	A	688	A	181.36	A	2508	A	21.6	A	0.00	A														
USGS	01104430	2008-08-26 15:00	EDT	1.31	A	20	A	21.9	A	685	A	181.35	A	2506	A	21.7	A	0.00	A														
USGS	01104430	2008-08-26 15:15	EDT	1.31	A	20	A	22.1	A	686	A	181.34	A	2504	A	21.7	A	0.00	A														
USGS	01104430	2008-08-26 15:30	EDT	1.31	A	20	A	22.4	A	682	A	181.36	A	2508	A	21.7	A	0.00	A														
USGS	01104430	2008-08-26 15:45	EDT	1.31	A	20	A	22.3	A	682	A	181.35	A	2506	A	21.7	A	0.00	A														
USGS	01104430	2008-08-26 16:00	EDT	1.31	A	20	A	22.5	A	682	A	181.35	A	2506	A	21.6	A	0.00	A														
USGS	01104430	2008-08-26 16:15	EDT	1.31	A	20	A	22.3	A	685	A	181.35	A	2506	A	21.7	A	0.00	A														
USGS	01104430	2008-08-26 16:30	EDT	1.31	A	20	A	22.4	A	682	A	181.36	A	2508	A	21.9	A	0.00	A														
USGS	01104430	2008-08-26 16:45	EDT	1.31	A	20	A	22.3	A	683	A	181.34	A	2504	A	22.0	A	0.00	A														
USGS	01104430	2008-08-26 17:00	EDT	1.31	A	20	A	22.3	A	685	A	181.35	A	2506	A	21.9	A	0.00	A														
USGS	01104430	2008-08-26 17:15	EDT	1.31	A	20	A	22.2	A	685	A	181.34	A	2504	A	21.6	A	0.00	A														
USGS	01104430	2008-08-26 17:30	EDT	1.31	A	20	A	22.3	A	683	A	181.35	A	2506	A	21.6	A	0.00	A														
USGS	01104430	2008-08-26 17:45	EDT	1.31	A	20	A	22.2	A	686	A	181.34	A	2504	A	21.5	A	0.00	A														
USGS	01104430	2008-08-26 18:00	EDT	1.31	A	20	A	22.4	A	682	A	181.35	A	2506	A	21.3	A	0.00	A														
USGS	01104430	2008-08-26 18:15	EDT	1.31	A	20	A	22.3	A	682	A	181.34	A	2504	A	21.0	A	0.00	A														
USGS	01104430	2008-08-26 18:30	EDT	1.31	A	20	A	22.4	A	682	A	181.34	A	2504	A	20.6	A	0.00	A														
USGS	01104430	2008-08-26 18:45	EDT	1.31	A	20	A	22.4	A	684	A	181.34	A	2504	A	20.3	A	0.00	A														
USGS	01104430	2008-08-26 19:00	EDT	1.31	A	20	A	22.4	A	683	A	181.34	A	2504	A	20.1	A	0.00	A														
USGS	01104430	2008-08-26 19:15	EDT	1.31	A	20	A	22.3	A	684	A	181.34	A	2504	A	18.7	A	0.00	A														
USGS	01104430	2008-08-26 19:30	EDT	1.31	A	20	A	22.4	A	685	A	181.35	A	2506	A	18.2	A	0.00	A														
USGS	01104430	2008-08-26 19:45	EDT	1.31	A	20	A	22.4	A	686	A	181.34	A	2504	A	17.4	A	0.00	A														
USGS	01104430	2008-08-26 20:00	EDT	1.31	A	20	A	22.3	A	689	A	181.34	A	2504	A	16.8	A	0.00	A														
USGS	01104430	2008-08-26 20:15	EDT	1.31	A	20	A	22.3	A	689	A	181.33	A	2503	A	16.3	A	0.00	A														
USGS	01104430	2008-08-26 20:30	EDT	1.31	A	20	A	22.4	A	691	A	181.34	A	2504	A	16.4	A	0.00	A														
USGS	01104430	2008-08-26 20:45	EDT	1.31	A	20	A	22.3	A	686	A	181.34	A	2504	A	16.5	A	0.00	A														
USGS	01104430	2008-08-26 21:00	EDT	1.31	A	20	A	22.1	A	690	A	181.33	A	2503	A	17.8	A	0.00	A														
USGS	01104430	2008-08-26 21:15	EDT	1.31	A	20	A	22.2	A	687	A	181.34	A	2504	A	17.7	A	0.00	A														
USGS	01104430	2008-08-26 21:30	EDT	1.31	A	20	A	22.2	A	685	A	181.33	A	2503	A	17.5	A	0.00	A														
USGS	01104430	2008-08-26 21:45	EDT	1.31	A	20	A	22.2	A	689	A	181.33	A	2503	A	17.2	A	0.00	A														
USGS	01104430	2008-08-26 22:00	EDT	1.31	A	20	A	22.1	A	686	A	181.33	A	2503	A	16.2	A	0.00	A														
USGS	01104430	2008-08-26 22:15	EDT	1.31	A	20	A	22.2	A	688	A	181.33	A	2503	A	16.7	A	0.00	A														
USGS	01104430	2008-08-26 22:30	EDT	1.31	A	20	A	22.1	A	692	A	181.32	A	2501	A	16.7	A	0.00	A														
USGS	01104430	2008-08-26 22:45	EDT	1.31	A	20	A	22.1	A	687	A	181.33	A	2503	A	16.3	A	0.00	A														
USGS	01104430	2008-08-26 23:00	EDT	1.31	A	20	A	22.2	A	687	A	181.33	A	2503	A	16.2	A	0.00	A														
USGS	01104430	2008-08-26 23:15	EDT	1.31	A	20	A	22.1	A	686	A	181.33	A	2503	A	16.1	A	0.00	A														
USGS	01104430	2008-08-26 23:30	EDT	1.31	A	20	A	22.3	A	685	A	181.32	A	2501	A	16.0	A	0.00	A														
USGS	01104430	2008-08-26 23:45	EDT	1.31	A	20	A	22.2	A	685	A	181.32	A	2501	A	16.1	A	0.00	A														
USGS	01104430	2008-08-27 00:00	EDT	1.31	A	20	A	22.2	A	685	A	181.32	A	2501	A	16.0	A	0.00	A														
USGS	01104430	2008-08-27 00:15	EDT	1.31	A	20	A	22.3	A	686	A	181.32	A	2501	A	16.0	A	0.00	A														
USGS	01104430	2008-08-27 00:30	EDT	1.31	A	20	A	22.3	A	685	A	181.32	A	2501	A	15.8	A	0.00	A														
USGS	01104430	2008-08-27 00:45	EDT	1.31	A	20	A	22.3	A	685	A	181.31	A	2499	A	15.7	A	0.00	A														
USGS	01104430	2008-08-27 01:00	EDT	1.31	A	20	A	22.4	A	685	A	181.32	A	2501	A	15.6	A	0.00	A														
USGS	01104430	2008-08-27 01:15	EDT	1.31	A	20	A	22.3	A	685	A	181.31	A	2499	A	15.3	A	0.00	A														
USGS	01104430	2008-08-27 01:30	EDT	1.30	A	19	A	22.4	A	686	A	181.31	A	2499	A	14.8	A	0.00	A														
USGS	01104430	2008-08-27 01:45	EDT	1.30	A	19	A	22.3	A	685	A	181.31	A	2499	A	14.4	A	0.00	A														
USGS	01104430	2008-08-27 02:00	EDT	1.31	A	20	A	22.4	A	683	A	181.31	A	2499	A	14.3	A	0.00	A														
USGS	01104430	2008-08-27 02:15	EDT	1.31	A	20	A	22.2	A	685	A	181.31	A	2499	A	14.2	A	0.00	A														
USGS	01104430	2008-08-27 02:30	EDT	1.31	A	20	A	22.3	A	683	A	181.31	A	2499	A	14.1	A	0.00	A														
USGS	01104430	2008-08-27 02:45	EDT	1.31	A	20	A	22.2	A	684	A	181.31	A	2499	A	14.1	A	0.00	A														
USGS	01104430	2008-08-27 03:00	EDT	1.31	A	20	A	22.2	A	683	A	181.31	A	2499	A	14.3	A	0.00	A														
USGS	01104430	2008-08-27 03:15	EDT	1.31	A	20	A	22.2	A	683	A	181.31	A	2499	A	14.3	A	0.00	A														
USGS	01104430	2008-08-27 03:30	EDT	1.31	A	20	A	22.2	A	684	A	181.31	A	2499	A	14.0	A	0.00	A														
USGS	01104430	2008-08-27 03:45	EDT	1.31	A	20	A	22.4	A	685	A	181.30	A	2497	A	14.0	A	0.00	A														
USGS	01104430	2008-08-27 04:00	EDT	1.31	A	20	A	22.4	A	685	A	181.31	A	2499	A	14.1	A	0.00	A														
USGS	01104430	2008-08-27 04:15	EDT	1.30	A	19	A	22.3	A	685	A	181.30	A	2497	A	14.0	A	0.00	A														
USGS	01104430	2008-08-27 04:30	EDT	1.30	A	19	A	22.3	A	685	A	181.30	A	2497	A	13.6	A	0.00	A														
USGS	01104430	2008-08-27 04:45	EDT	1.31	A	20	A	22.4	A	685	A	181.30	A	2497	A	13.5	A	0.00	A														
USGS	01104430	2008-08-27 05:00	EDT	1.31	A	20	A	22.3	A	685	A	181.30	A	2497	A	13.4	A	0.00	A														
USGS	01104430	2008-08-27 05:15	EDT	1.31	A	20	A	22.3	A	685	A	181.30	A	2497	A	13.4	A	0.00	A														
USGS	01104430	2008-08-27 05:30	EDT	1.31	A	20	A	22.3	A	683	A	181.29	A	2495	A	13.0	A	0.00	A														
USGS	01104430	2008-08-27 05:45	EDT	1.31	A	20	A	22.3	A	684	A	181.29	A	2495	A	12.8	A	0.00	A														
USGS	01104430	2008-08-27 06:00	EDT	1.31	A	20	A	22.2	A	684	A	181.29	A	2495	A	12.8	A	0.00	A														
USGS	01104430	2008-08-27 06:15	EDT	1.31	A	20	A	22.2	A	683	A	181.29	A	2495	A	12.1	A	0.00	A														
USGS	01104430	2008-08-27 06:30	EDT	1.31	A	20	A	22.1	A	685	A	181.29	A	2495	A	11.7	A	0.00	A														
USGS	01104430	2008-08-27 06:45	EDT	1.31	A	20	A	22.1	A	684	A	181.28	A	2493	A	11.9	A	0.00	A														
USGS	01104430	2008-08-27 07:00	EDT	1.31	A	20	A	22.0	A	684	A	181.26	A	2489	A	12.6	A	0.00	A														
USGS	01104430	2008-08-27 07:15	EDT	1.31	A	20	A	22.2	A	682	A	181.25	A	2488	A	13.1	A	0.00	A														
USGS	01104430	2008-08-27 07:30	EDT	1.31	A	20	A	22.0	A	686	A	181.25	A	2488	A	13.2	A	0.00	A														
