# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:54:04 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104420 CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104420
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    17   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean), 25ft Downstream of pier
#    18   00010     00003     Temperature, water, degrees Celsius (Mean), 25ft Downstream of pier
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	17_00095_00003	17_00095_00003_cd	18_00010_00003	18_00010_00003_cd
USGS	01104420	2015-08-15	0.30	A	1460	A	21.3	A
USGS	01104420	2015-08-16	0.29	A	1340	A	22.0	A
USGS	01104420	2015-08-17	0.28	A	1410	A	22.0	A
USGS	01104420	2015-08-18	0.27	A	1430	A	21.9	A
USGS	01104420	2015-08-19	0.26	A	1420	A	21.2	A
USGS	01104420	2015-08-20	0.25	A	1410	A	20.8	A
USGS	01104420	2015-08-21	3.1	A	1110	A	22.5	A
USGS	01104420	2015-08-22	3.2	A	913	A	22.8	A
USGS	01104420	2015-08-23	0.82	A	1070	A	21.5	A
USGS	01104420	2015-08-24	0.56	A	981	A	21.6	A
USGS	01104420	2015-08-25	0.44	A	1010	A	21.8	A
USGS	01104420	2015-08-26	0.39	A	1040	A	22.1	A
USGS	01104420	2015-08-27	0.35	A	1060	A	20.7	A
USGS	01104420	2015-08-28	0.35	A	1100	A	19.9	A
USGS	01104420	2015-08-29	0.33	A	1120	A	19.8	A
USGS	01104420	2015-08-30	0.33	A	1110	A	20.6	A
USGS	01104420	2015-08-31	0.33	A	1210	A	20.9	A
USGS	01104420	2015-09-01	0.31	A	1340	A	20.4	A
USGS	01104420	2015-09-02	0.29	A	1310	A	20.5	A
USGS	01104420	2015-09-03	0.35	A	1290	A	20.8	A
USGS	01104420	2015-09-04	0.48	A	926	A	20.9	A
USGS	01104420	2015-09-05	0.41	A	1200	A	18.7	A
USGS	01104420	2015-09-06	0.33	A	1220	A	19.4	A
USGS	01104420	2015-09-07	0.29	A	1310	A	20.7	A
USGS	01104420	2015-09-08	0.29	A	1180	A	21.7	A
USGS	01104420	2015-09-09	0.28	A	1180	A	21.7	A
USGS	01104420	2015-09-10	0.35	A	867	A	20.5	A
USGS	01104420	2015-09-11	0.60	A	592	A	19.6	A
USGS	01104420	2015-09-12	0.37	A	1040	A	19.1	A
USGS	01104420	2015-09-13	0.34	A	897	A	18.8	A
USGS	01104420	2015-09-14	0.30	A	895	A	18.2	A
USGS	01104420	2015-09-15	0.28	A	1030	A	18.6	A
USGS	01104420	2015-09-16	0.27	A	1050	A	19.2	A
USGS	01104420	2015-09-17	0.25	A	1100	A	19.7	A
USGS	01104420	2015-09-18	0.25	A	1080	A	19.7	A
USGS	01104420	2015-09-19	0.22	A	1080	A	19.5	A
USGS	01104420	2015-09-20	0.23	A	1150	A	19.1	A
USGS	01104420	2015-09-21	0.23	A	1120	A	16.7	A
USGS	01104420	2015-09-22	0.23	A	1120	A	16.9	A
USGS	01104420	2015-09-23	0.23	A	1200	A	16.8	A
USGS	01104420	2015-09-24	0.23	A	1250	A	16.9	A
USGS	01104420	2015-09-25	0.23	A	1210	A	16.4	A
USGS	01104420	2015-09-26	0.23	A	1170	A	15.7	A
USGS	01104420	2015-09-27	0.24	A	1130	A	15.1	A
USGS	01104420	2015-09-28	0.25	A	1090	A	16.6	A
USGS	01104420	2015-09-29	0.25	A	1010	A	18.8	A
USGS	01104420	2015-09-30	17	A	608	A	20.6	A
USGS	01104420	2015-10-01	6.7	A	403	A	18.0	A
USGS	01104420	2015-10-02	0.62	A	510	A	15.1	A
USGS	01104420	2015-10-03	0.38	A	683	A	13.5	A
USGS	01104420	2015-10-04	0.28	A	900	A	13.0	A
USGS	01104420	2015-10-05	0.23	A	1160	A	13.0	A
USGS	01104420	2015-10-06	0.18	A	1150	A	13.7	A
USGS	01104420	2015-10-07	0.16	A	1130	A	14.3	A
USGS	01104420	2015-10-08	0.15	A	1210	A	14.2	A
USGS	01104420	2015-10-09	0.20	A	1100	A	14.6	A
USGS	01104420	2015-10-10	0.21	A	1140	A	13.4	A
USGS	01104420	2015-10-11	0.20	A	1290	A	12.5	A
USGS	01104420	2015-10-12	0.17	A	1320	A	13.8	A
USGS	01104420	2015-10-13	0.22	A	1220	A	14.5	A
USGS	01104420	2015-10-14	0.19	A	1280	A	14.5	A
USGS	01104420	2015-10-15	0.18	A	1310	A	12.6	A
USGS	01104420	2015-10-16	0.18	A	1320	A	12.5	A
USGS	01104420	2015-10-17	0.17	A	1330	A	11.5	A
USGS	01104420	2015-10-18	0.16	A	1360	A	9.8	A
USGS	01104420	2015-10-19	0.16	A	1360	A	8.9	A
USGS	01104420	2015-10-20	0.16	A	1380	A	10.7	A
USGS	01104420	2015-10-21	0.17	A	1390	A	12.3	A
USGS	01104420	2015-10-22	0.19	A	1420	A	13.0	A
USGS	01104420	2015-10-23	0.18	A	1470	A	12.0	A
USGS	01104420	2015-10-24	0.18	A	1380	A	9.7	A
USGS	01104420	2015-10-25	0.21	A	1420	A	10.7	A
USGS	01104420	2015-10-26	0.21	A	1460	A	9.9	A
USGS	01104420	2015-10-27	0.20	A	1420	A	8.4	A
USGS	01104420	2015-10-28	0.50	A	1190	A	9.4	A
USGS	01104420	2015-10-29	2.2	A	1030	A	13.2	A
USGS	01104420	2015-10-30	0.92	A	1060	A	11.6	A
USGS	01104420	2015-10-31	0.47	A	1050	A	9.0	A
USGS	01104420	2015-11-01	0.36	A	1030	A	9.8	A
USGS	01104420	2015-11-02	0.32	A	1050	A	10.5	A
USGS	01104420	2015-11-03	0.30	A	1080	A	10.2	A
USGS	01104420	2015-11-04	0.29	A	1100	A	10.3	A
USGS	01104420	2015-11-05	0.29	A	1160	A	11.5	A
USGS	01104420	2015-11-06	0.30	A	1240	A	13.7	A
USGS	01104420	2015-11-07	0.32	A	1250	A	13.2	A
USGS	01104420	2015-11-08	0.29	A	1260	A	11.1	A
USGS	01104420	2015-11-09	0.31	A	1250	A	8.9	A
USGS	01104420	2015-11-10	0.28	A	1250	A	9.2	A
USGS	01104420	2015-11-11	0.58	A	1180	A	9.0	A
USGS	01104420	2015-11-12	0.59	A	1420	A	8.8	A
USGS	01104420	2015-11-13	0.55	A	1480	A	9.4	A
USGS	01104420	2015-11-14	0.43	A	1420	A	7.5	A
USGS	01104420	2015-11-15	0.35	A	1390	A	6.4	A
USGS	01104420	2015-11-16	0.30	A	1340	A	7.3	A
USGS	01104420	2015-11-17	0.28	A	1350	A	6.7	A
USGS	01104420	2015-11-18	0.27	A	1370	A	6.4	A
USGS	01104420	2015-11-19	0.28	A	1360	A	7.2	A
USGS	01104420	2015-11-20	4.2	A	834	A	10.1	A
USGS	01104420	2015-11-21	1.7	A	819	A	7.5	A
USGS	01104420	2015-11-22	0.95	A	832	A	6.1	A
USGS	01104420	2015-11-23	0.87	A	858	A	5.5	A
USGS	01104420	2015-11-24	0.69	A	1070	A	4.6	A
USGS	01104420	2015-11-25	0.55	A	1140	A	4.7	A
USGS	01104420	2015-11-26	0.50	A	1170	A	5.7	A
USGS	01104420	2015-11-27	0.50	A	1130	A	7.7	A
USGS	01104420	2015-11-28	0.72	A	1040	A	8.7	A
USGS	01104420	2015-11-29	0.73	A	1170	A	5.9	A
USGS	01104420	2015-11-30	0.58	A	1280	A	4.9	A
USGS	01104420	2015-12-01	0.54	A	1220	A	4.9	A
USGS	01104420	2015-12-02	0.86	A	1080	A	5.0	A
USGS	01104420	2015-12-03	0.83	A	1200	P	5.6	P
USGS	01104420	2015-12-04	0.65	A	1250	P	5.5	P
USGS	01104420	2015-12-05	0.52	A	1280	P	5.8	P
USGS	01104420	2015-12-06	0.46	A	1320	P	6.0	P
USGS	01104420	2015-12-07	0.44	A	1320	P	5.9	P
USGS	01104420	2015-12-08	0.42	A	1310	P	5.8	P
USGS	01104420	2015-12-09	0.39	A	1340	P	6.1	P
USGS	01104420	2015-12-10	0.37	A	1340	P	6.9	P
USGS	01104420	2015-12-11	0.36	A	1360	P	7.5	P
USGS	01104420	2015-12-12	0.34	A	1380	P	7.8	P
USGS	01104420	2015-12-13	0.33	A	1410	P	8.6	P
USGS	01104420	2015-12-14	0.48	A	1350	P	8.8	P
USGS	01104420	2015-12-15	1.9	A	1110	P	8.9	P
USGS	01104420	2015-12-16	0.95	A	1090	P	7.9	P
USGS	01104420	2015-12-17	1.1	A	910	P	7.5	P
USGS	01104420	2015-12-18	1.6	A	862	P	7.4	P
USGS	01104420	2015-12-19	0.89	A	967	P	6.0	P
USGS	01104420	2015-12-20	0.61	A	1070	P	5.0	P
USGS	01104420	2015-12-21	0.47	A	1110	P	5.3	P
USGS	01104420	2015-12-22	0.68	A	976	P	6.3	P
USGS	01104420	2015-12-23	1.3	A	975	P	6.8	P
USGS	01104420	2015-12-24	4.2	A	682	P	8.7	P
USGS	01104420	2015-12-25	1.5	A	709	P	9.4	P
USGS	01104420	2015-12-26	0.84	A	852	P	9.0	P
USGS	01104420	2015-12-27	1.1	A	780	P	8.3	P
USGS	01104420	2015-12-28	0.89	A	979	P	6.4	P
USGS	01104420	2015-12-29	1.8	A	1540	P	3.1	P
USGS	01104420	2015-12-30	1.7	A	2170	P	1.2	P
USGS	01104420	2015-12-31	1.7	A	2220	P	2.3	P
USGS	01104420	2016-01-01	1.5	A	1890	P	2.3	P
USGS	01104420	2016-01-02	1.1	A	1650	P	2.4	P
USGS	01104420	2016-01-03	0.96	A	1530	P	2.6	P
USGS	01104420	2016-01-04	0.79	A	1550	P	2.6	P
USGS	01104420	2016-01-05	0.57	A	1600	P	2.7	P
USGS	01104420	2016-01-06	0.48	A	1700	P	3.1	P
USGS	01104420	2016-01-07	0.47	A	1780	P	3.2	P
USGS	01104420	2016-01-08	0.47	A	1840	P	3.0	P
USGS	01104420	2016-01-09	0.59	A	1870	P	2.5	P
USGS	01104420	2016-01-10	6.7	A	1230	P	2.5	P
USGS	01104420	2016-01-11	5.9	A	512	P	0.9	P
USGS	01104420	2016-01-12	2.1	A	750	P	1.7	P
USGS	01104420	2016-01-13	1.5	A	912	P	1.7	P
USGS	01104420	2016-01-14	1.2	A	1140	P	1.7	P
USGS	01104420	2016-01-15	1.1	A	1270	P	2.1	P
USGS	01104420	2016-01-16	4.7	A	1300	P	1.3	P
USGS	01104420	2016-01-17	3.0	A	1070	P	0.8	P
USGS	01104420	2016-01-18	1.9	A	1350	P	1.3	P
USGS	01104420	2016-01-19	1.3	A	1940	P	1.0	P
USGS	01104420	2016-01-20	1.1	A	2030	P	1.0	P
USGS	01104420	2016-01-21	1.0	A	1900	P	1.2	P
USGS	01104420	2016-01-22	0.92	A	1830	P	1.3	P
USGS	01104420	2016-01-23	0.85	A	1840	P	1.5	P
USGS	01104420	2016-01-24	0.83	A	2040	P	1.4	P
USGS	01104420	2016-01-25	0.82	A	2000	P	1.4	P
USGS	01104420	2016-01-26	0.98	A	2060	P	1.7	P
USGS	01104420	2016-01-27	1.2	A	1910	P	1.5	P
USGS	01104420	2016-01-28	1.1	A	1740	P	1.5	P
USGS	01104420	2016-01-29	0.99	A	1600	P	1.8	P
USGS	01104420	2016-01-30	0.92	A	1540	P	1.8	P
USGS	01104420	2016-01-31	0.92	A	1300	P	2.0	P
USGS	01104420	2016-02-01	1.0	A	1350	P	2.3	P
USGS	01104420	2016-02-02	0.98	A	1390	P	2.5	P
USGS	01104420	2016-02-03	1.0	P	1500	P	3.0	P
USGS	01104420	2016-02-04	1.2	P	1360	P	4.1	P
USGS	01104420	2016-02-05	1.4	P	2240	P	3.7	P
USGS	01104420	2016-02-06	1.3	P	2180	P	2.2	P
USGS	01104420	2016-02-07	1.2	P	2520	P	2.0	P
USGS	01104420	2016-02-08	1.1	P	2290	P	1.6	P
USGS	01104420	2016-02-09	0.91	P	2470	P	1.7	P
USGS	01104420	2016-02-10	0.93	P	2340	P	1.7	P
USGS	01104420	2016-02-11	0.86	P	2640	P	1.3	P
USGS	01104420	2016-02-12	0.68	P	2430	P	1.7	P
USGS	01104420	2016-02-13	0.63	P	2300	P	1.8	P
USGS	01104420	2016-02-14	0.53	P	2270	P	1.9	P
USGS	01104420	2016-02-15	0.43	P	2180	P	2.2	P
USGS	01104420	2016-02-16	3.3	P	3210	P	1.6	P
USGS	01104420	2016-02-17	5.1	P	2370	P	0.3	P
USGS	01104420	2016-02-18	2.1	P	1760	P	0.9	P
USGS	01104420	2016-02-19	1.3	P	1900	P	1.5	P
USGS	01104420	2016-02-20	1.5	P	1910	P	1.5	P
USGS	01104420	2016-02-21	1.9	P	1630	P	1.4	P
USGS	01104420	2016-02-22	1.5	P	1470	P	1.8	P
USGS	01104420	2016-02-23	1.2	P	1480	P	2.2	P
USGS	01104420	2016-02-24	2.2	P	1420	P	2.6	P
USGS	01104420	2016-02-25	4.4	P	1170	P	7.0	P
USGS	01104420	2016-02-26	2.3	P	1170	P	6.2	P
USGS	01104420	2016-02-27	1.5	P	1300	P	3.6	P
USGS	01104420	2016-02-28	1.3	P	1400	P	4.2	P
USGS	01104420	2016-02-29	1.2	P	1540	P	5.7	P
USGS	01104420	2016-03-01	1.1	P	1640	P	5.8	P
USGS	01104420	2016-03-02	2.4	P	1480	P	6.0	P
USGS	01104420	2016-03-03	1.7	P	1430	P	3.5	P
USGS	01104420	2016-03-04	1.7	P	1420	P	2.8	P
USGS	01104420	2016-03-05	1.3	P	1450	P	2.7	P
USGS	01104420	2016-03-06	1.1	P	1510	P	3.6	P
USGS	01104420	2016-03-07	1.2	P	1550	P	3.4	P
USGS	01104420	2016-03-08	1.00	P	1610	P	4.8	P
USGS	01104420	2016-03-09	0.84	P	1690	P	7.8	P
USGS	01104420	2016-03-10	1.2	P	1570	P	10.2	P
USGS	01104420	2016-03-11	1.8	P	1480	P	11.0	P
USGS	01104420	2016-03-12	1.3	P	1420	P	9.2	P
USGS	01104420	2016-03-13	1.0	P	1490	P	9.6	P
USGS	01104420	2016-03-14	0.92	P	1530	P	8.7	P
USGS	01104420	2016-03-15	3.7	P	1010	P	7.3	P
USGS	01104420	2016-03-16	2.8	P	972	P	8.0	P
USGS	01104420	2016-03-17	2.9	P	998	P	9.5	P
USGS	01104420	2016-03-18	1.6	P	1190	P	8.9	P
USGS	01104420	2016-03-19	1.3	P	1350	P	6.7	P
USGS	01104420	2016-03-20	1.1	P	1410	P	5.1	P
USGS	01104420	2016-03-21	1.4	P	2000	P	3.9	P
USGS	01104420	2016-03-22	1.6	P	2240	P	4.7	P
USGS	01104420	2016-03-23	1.4	P	1830	P	7.0	P
USGS	01104420	2016-03-24	1.2	P	1870	P	7.0	P
USGS	01104420	2016-03-25	1.3	P	1730	P	6.5	P
USGS	01104420	2016-03-26	1.3	P	1740	P	7.0	P
USGS	01104420	2016-03-27	1.1	P	1730	P	7.0	P
USGS	01104420	2016-03-28	1.9	P	1420	P	6.9	P
USGS	01104420	2016-03-29	2.1	P	1310	P	7.6	P
USGS	01104420	2016-03-30	1.3	P	1410	P	7.5	P
USGS	01104420	2016-03-31	1.0	P	1550	P	10.0	P
USGS	01104420	2016-04-01	0.98	P	1630	P	13.5	P
USGS	01104420	2016-04-02	1.2	P	1560	P	11.4	P
USGS	01104420	2016-04-03	2.0	P	1810	P	6.9	P
USGS	01104420	2016-04-04	1.7	P	2330	P	2.3	P
USGS	01104420	2016-04-05	1.5	P	3200	P	2.9	P
USGS	01104420	2016-04-06	1.5	P	2630	P	3.7	P
USGS	01104420	2016-04-07	4.6	P	1690	P	7.6	P
USGS	01104420	2016-04-08	5.6	P	1250	P	9.2	P
USGS	01104420	2016-04-09	2.6	P	1300	P	7.9	P
USGS	01104420	2016-04-10	1.8	P	1540	P	7.5	P
USGS	01104420	2016-04-11	1.6	P	1670	P	8.6	P
USGS	01104420	2016-04-12	1.9	P	1620	P	10.1	P
USGS	01104420	2016-04-13	1.8	P	1610	P	9.2	P
USGS	01104420	2016-04-14	1.4	P	1630	P	9.7	P
USGS	01104420	2016-04-15	1.2	P	1670	P	9.7	P
USGS	01104420	2016-04-16	1.1	P	1700	P	10.1	P
USGS	01104420	2016-04-17	1.0	P	1750	P	10.7	P
USGS	01104420	2016-04-18	0.93	P	1760	P	11.9	P
USGS	01104420	2016-04-19	0.89	P	1780	P	11.6	P
USGS	01104420	2016-04-20	0.85	P	1770	P	11.2	P
USGS	01104420	2016-04-21	0.79	P	1790	P	12.5	P
USGS	01104420	2016-04-22	0.78	P	1760	P	14.6	P
USGS	01104420	2016-04-23	0.90	P	1750	P	15.1	P
USGS	01104420	2016-04-24	0.82	P	1780	P	12.6	P
USGS	01104420	2016-04-25	0.74	P	1790	P	11.6	P
USGS	01104420	2016-04-26	1.0	P	1620	P	9.7	P
USGS	01104420	2016-04-27	1.1	P	1680	P	10.2	P
USGS	01104420	2016-04-28	0.84	P	1630	P	11.5	P
USGS	01104420	2016-04-29	0.70	P	1680	P	11.9	P
USGS	01104420	2016-04-30	0.63	P	1720	P	12.5	P
USGS	01104420	2016-05-01	0.57	P	1690	P	11.0	P
USGS	01104420	2016-05-02	0.89	P	1500	P	10.5	P
USGS	01104420	2016-05-03	1.0	P	1350	P	10.6	P
USGS	01104420	2016-05-04	0.86	P	1300	P	10.3	P
USGS	01104420	2016-05-05	1.0	P	1200	P	9.4	P
USGS	01104420	2016-05-06	0.89	P	1220	P	11.3	P
USGS	01104420	2016-05-07	0.73	P	1280	P	11.5	P
USGS	01104420	2016-05-08	0.61	P	1390	P	11.9	P
USGS	01104420	2016-05-09	0.48	P	1460	P	12.3	P
USGS	01104420	2016-05-10	0.39	P	1510	P	13.4	P
USGS	01104420	2016-05-11	0.34	P	1570	P	15.1	P
USGS	01104420	2016-05-12	0.29	P	1620	P	15.8	P
USGS	01104420	2016-05-13	0.27	P	1640	P	15.5	P
USGS	01104420	2016-05-14	0.29	P	1650	P	17.2	P
USGS	01104420	2016-05-15	0.27	P	1730	P	15.0	P
USGS	01104420	2016-05-16	0.23	P	1750	P	11.8	P
USGS	01104420	2016-05-17	0.22	P	1760	P	13.1	P
USGS	01104420	2016-05-18	0.20	P	1740	P	14.4	P
USGS	01104420	2016-05-19	0.21	P	1780	P	14.6	P
USGS	01104420	2016-05-20	0.20	P	1820	P	15.5	P
USGS	01104420	2016-05-21	0.19	P	1830	P	15.2	P
USGS	01104420	2016-05-22	0.18	P	1860	P	15.0	P
USGS	01104420	2016-05-23	0.16	P	1840	P	15.9	P
USGS	01104420	2016-05-24	0.19	P	1750	P	15.4	P
USGS	01104420	2016-05-25	0.17	P	1830	P	17.3	P
USGS	01104420	2016-05-26	0.16	P	1860	P	19.1	P
USGS	01104420	2016-05-27	0.15	P	1870	P	19.3	P
USGS	01104420	2016-05-28	0.14	P	1860	P	21.3	P
USGS	01104420	2016-05-29	0.13	P	1870	P	18.2	P
USGS	01104420	2016-05-30	0.24	P	1410	P	16.9	P
USGS	01104420	2016-05-31	0.18	P	1630	P	20.0	P
USGS	01104420	2016-06-01	0.17	P	1750	P	19.2	P
USGS	01104420	2016-06-02	0.15	P	1770	P	17.5	P
USGS	01104420	2016-06-03	0.14	P	1780	P	17.5	P
USGS	01104420	2016-06-04	0.14	P	1810	P	18.9	P
USGS	01104420	2016-06-05	0.56	P	1300	P	18.1	P
USGS	01104420	2016-06-06	0.98	P	1230	P	20.1	P
USGS	01104420	2016-06-07	0.44	P	1310	P	20.9	P
USGS	01104420	2016-06-08	0.27	P	1300	P	18.7	P
USGS	01104420	2016-06-09	0.19	P	1420	P	16.3	P
USGS	01104420	2016-06-10	0.15	P	1450	P	16.3	P
USGS	01104420	2016-06-11	0.14	P	1440	P	15.7	P
USGS	01104420	2016-06-12	0.13	P	1520	P	16.6	P
USGS	01104420	2016-06-13	0.12	P	1520	P	15.7	P
USGS	01104420	2016-06-14	0.11	P	1550	P	16.8	P
USGS	01104420	2016-06-15	0.10	P	1550	P	18.3	P
USGS	01104420	2016-06-16	0.09	P	1560	P	19.0	P
USGS	01104420	2016-06-17	0.08	P	1530	P	18.6	P
USGS	01104420	2016-06-18	0.08	P	1490	P	18.4	P
USGS	01104420	2016-06-19	0.08	P	1290	P	18.6	P
USGS	01104420	2016-06-20	0.08	P	1420	P	19.9	P
USGS	01104420	2016-06-21	0.08	P	1250	P	19.5	P
USGS	01104420	2016-06-22	0.08	P	1310	P	17.5	P
USGS	01104420	2016-06-23	0.07	P	1320	P	18.4	P
USGS	01104420	2016-06-24	0.07	P	1190	P	18.8	P
USGS	01104420	2016-06-25	0.07	P	1090	P	18.6	P
USGS	01104420	2016-06-26	0.07	P	1080	P	19.5	P
USGS	01104420	2016-06-27	0.07	P	857	P	19.7	P
USGS	01104420	2016-06-28	0.09	P	737	P	20.0	P
USGS	01104420	2016-06-29	0.07	P	915	P	21.5	P
