# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:13:06 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104405 HOBBS BROOK AT MILL ST NR LINCOLN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104405
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00003	03_00010_00003_cd	04_00095_00003	04_00095_00003_cd
USGS	01104405	2015-04-23	4.8	A	9.4	A	398	A
USGS	01104405	2015-04-24	4.1	A	8.6	A	411	A
USGS	01104405	2015-04-25	3.8	A	9.1	A	419	A
USGS	01104405	2015-04-26	3.6	A	9.3	A	422	A
USGS	01104405	2015-04-27	3.6	A:e	9.6	A	423	A
USGS	01104405	2015-04-28	3.4	A:e	11.1	A	429	A
USGS	01104405	2015-04-29	3.3	A:e	11.2	A	425	A
USGS	01104405	2015-04-30	3.1	A:e	11.6	A	420	A
USGS	01104405	2015-05-01	2.9	A:e	11.1	A	419	A
USGS	01104405	2015-05-02	2.8	A:e	11.6	A	419	A
USGS	01104405	2015-05-03	2.7	A:e	13.7	A	420	A
USGS	01104405	2015-05-04	2.6	A:e	15.1	A	420	A
USGS	01104405	2015-05-05	2.4	A:e	15.6	A	420	A
USGS	01104405	2015-05-06	2.3	A:e	15.7	A	417	A
USGS	01104405	2015-05-07	2.1	A:e	15.7	A	414	A
USGS	01104405	2015-05-08	2.0	A:e	16.0	A	427	A
USGS	01104405	2015-05-09	1.9	A:e	14.6	A	430	A
USGS	01104405	2015-05-10	1.8	A:e	17.6	A	430	A
USGS	01104405	2015-05-11	1.7	A:e	18.7	A	431	A
USGS	01104405	2015-05-12	1.6	A:e	15.8	A	434	A
USGS	01104405	2015-05-13	1.5	A:e	15.3	A	437	A
USGS	01104405	2015-05-14	1.4	A:e	12.4	A	441	A
USGS	01104405	2015-05-15	1.4	A:e	12.6	A	447	A
USGS	01104405	2015-05-16	1.3	A:e	13.7	A	448	A
USGS	01104405	2015-05-17	1.3	A:e	14.5	A	448	A
USGS	01104405	2015-05-18	1.2	A:e	15.0	A	446	A
USGS	01104405	2015-05-19	1.2	A:e	13.9	A	456	A
USGS	01104405	2015-05-20	1.3	A:e	14.3	A	444	A
USGS	01104405	2015-05-21	1.1	A:e	11.4	A	445	A
USGS	01104405	2015-05-22	1.1	A:e	12.6	A	452	A
USGS	01104405	2015-05-23	1.0	A:e	11.5	A	458	A
USGS	01104405	2015-05-24	1.0	A:e	11.3	A	465	A
USGS	01104405	2015-05-25	0.97	A:e	13.5	A	468	A
USGS	01104405	2015-05-26	0.93	A:e	14.7	A	468	A
USGS	01104405	2015-05-27	0.88	A:e	15.8	A	472	A
USGS	01104405	2015-05-28	0.85	A:e	17.0	A	478	A
USGS	01104405	2015-05-29	0.81	A:e	17.0	A	465	A
USGS	01104405	2015-05-30	0.78	A:e	16.6	A	457	A
USGS	01104405	2015-05-31	3.3	A:e	16.8	A	433	A
USGS	01104405	2015-06-01	3.2	A:e	13.0	A	389	A
USGS	01104405	2015-06-02	4.8	A:e	11.4	A	334	A
USGS	01104405	2015-06-03	2.5	A:e	12.0	A	313	A
USGS	01104405	2015-06-04	1.7	A:e	12.5	A	348	A
USGS	01104405	2015-06-05	1.3	A:e	12.7	A	384	A
USGS	01104405	2015-06-06	1.2	A:e	14.2	A	405	A
USGS	01104405	2015-06-07	1.1	A:e	12.6	A	417	A
USGS	01104405	2015-06-08	1.3	A:e	13.4	A	428	A
USGS	01104405	2015-06-09	1.5	A:e	14.7	A	432	A
USGS	01104405	2015-06-10	1.3	A:e	15.3	A	430	A
USGS	01104405	2015-06-11	1.2	A:e	15.5	A	455	A
USGS	01104405	2015-06-12	1.0	A:e	16.1	A	469	A
USGS	01104405	2015-06-13	1.0	A:e	16.1	A	491	A
USGS	01104405	2015-06-14	1.2	A:e	16.1	A	560	A
USGS	01104405	2015-06-15	1.3	A:e	15.8	A	546	A
USGS	01104405	2015-06-16	1.1	A:e	14.5	A	502	A
USGS	01104405	2015-06-17	1.0	A:e	14.4	A	496	A
USGS	01104405	2015-06-18	1.0	A:e	14.6	A	538	A
USGS	01104405	2015-06-19	1.1	A:e	14.7	A	547	A
USGS	01104405	2015-06-20	1.5	A:e	14.8	A	602	A
USGS	01104405	2015-06-21	4.6	A:e	16.2	A	494	A
USGS	01104405	2015-06-22	0.80	A:e	17.1	A	407	A
USGS	01104405	2015-06-23	0.49	A:e	16.3	A	555	A
USGS	01104405	2015-06-24	0.40	A:e	16.0	A	469	A
USGS	01104405	2015-06-25	0.35	A:e	16.2	A	452	A
USGS	01104405	2015-06-26	0.45	A:e	16.2	A	474	A
USGS	01104405	2015-06-27	0.70	A:e	15.4	A	491	A
USGS	01104405	2015-06-28	4.7	A:e	15.1	A	459	A
USGS	01104405	2015-06-29	1.4	A:e	15.3	A	383	A
USGS	01104405	2015-06-30	2.5	A	17.3	A	408	A
USGS	01104405	2015-07-01	3.2	A	17.7	A	406	A
USGS	01104405	2015-07-02	2.1	A	18.1	A	415	A
USGS	01104405	2015-07-03	0.84	A	17.9	A	454	A
USGS	01104405	2015-07-04	0.51	A	16.6	A	474	A
USGS	01104405	2015-07-05	0.44	A	17.5	A	483	A
USGS	01104405	2015-07-06	0.33	A	18.7	A	494	A
USGS	01104405	2015-07-07	0.25	A	19.9	A	501	A
USGS	01104405	2015-07-08	0.22	A	20.9	A	502	A
USGS	01104405	2015-07-09	0.18	A	19.3	A	502	A
USGS	01104405	2015-07-10	2.9	A	18.8	A	367	A
USGS	01104405	2015-07-11	0.90	A	19.0	A	434	A
USGS	01104405	2015-07-12	0.40	A	20.0	A	491	A
USGS	01104405	2015-07-13	0.26	A	20.3	A	521	A
USGS	01104405	2015-07-14	0.20	A	19.8	A	526	A
USGS	01104405	2015-07-15	0.17	A	20.8	A	517	A
USGS	01104405	2015-07-16	0.13	A	19.1	A	515	A
USGS	01104405	2015-07-17	0.10	A	18.1	A	499	A
USGS	01104405	2015-07-18	0.17	A	18.6	A	481	A
USGS	01104405	2015-07-19	0.15	A	20.4	A	515	A
USGS	01104405	2015-07-20	0.11	A	22.5	A	505	A
USGS	01104405	2015-07-21	0.08	A	21.7	A	490	A
USGS	01104405	2015-07-22	0.06	A	20.9	A	473	A
USGS	01104405	2015-07-23	0.05	A	19.9	A	467	A
USGS	01104405	2015-07-24	0.05	A	19.1	A	460	A
USGS	01104405	2015-07-25	0.05	A	18.2	A	454	A
USGS	01104405	2015-07-26	0.05	A	18.7	A	446	A
USGS	01104405	2015-07-27	0.08	A	20.3	A	455	A
USGS	01104405	2015-07-28	0.05	A	21.2	A	469	A
USGS	01104405	2015-07-29	0.04	A	21.5	A	457	A
USGS	01104405	2015-07-30	0.03	A	22.6	A	454	A
USGS	01104405	2015-07-31	0.03	A	22.3	A	447	A
USGS	01104405	2015-08-01	0.02	A	21.2	A	453	A
USGS	01104405	2015-08-02	0.02	A	20.5	A	444	A
USGS	01104405	2015-08-03	0.01	A	22.3	A	443	A
USGS	01104405	2015-08-04	0.05	A	22.6	A	424	A
USGS	01104405	2015-08-05	0.04	A	20.7	A	446	A
USGS	01104405	2015-08-06	0.02	A	19.1	A	463	A
USGS	01104405	2015-08-07	0.01	A	19.2	A	457	A
USGS	01104405	2015-08-08	0.01	A	18.7	A	456	A
USGS	01104405	2015-08-09	0.01	A	18.7	A	449	A
USGS	01104405	2015-08-10	0.01	A	19.0	A	450	A
USGS	01104405	2015-08-11	0.08	A	19.5	A	406	A
USGS	01104405	2015-08-12	0.04	A	20.3	A	449	A
USGS	01104405	2015-08-13	0.02	A	19.6	A	472	A
USGS	01104405	2015-08-14	0.01	A	19.1	A	486	A
USGS	01104405	2015-08-15	0.01	A	21.5	A	473	A
USGS	01104405	2015-08-16	0.01	A	22.4	A	460	A
USGS	01104405	2015-08-17	0.00	A	22.9	A	442	A
USGS	01104405	2015-08-18	0.00	A	23.6	A	445	A
USGS	01104405	2015-08-19	0.00	A	23.6	A	451	A
USGS	01104405	2015-08-20	0.00	A:e	21.8	A		
USGS	01104405	2015-08-21	0.28	A:e	23.3	A	336	A
USGS	01104405	2015-08-22	0.19	A	21.5	A	499	A
USGS	01104405	2015-08-23	0.05	A	20.3	A	549	A
USGS	01104405	2015-08-24	0.04	A	20.6	A	544	A
USGS	01104405	2015-08-25	0.03	A	21.3	A	540	A
USGS	01104405	2015-08-26	0.02	A	21.6	A	540	A
USGS	01104405	2015-08-27	0.01	A	19.3	A	537	A
USGS	01104405	2015-08-28	0.01	A	18.0	A	528	A
USGS	01104405	2015-08-29	0.01	A	18.0	A	527	A
USGS	01104405	2015-08-30	0.00	A	19.5	A	513	A
USGS	01104405	2015-08-31	0.00	A	21.1	A	506	A
USGS	01104405	2015-09-01	0.00	A	20.8	A	493	A
USGS	01104405	2015-09-02	0.00	A	20.8	A	487	A
USGS	01104405	2015-09-03	0.00	A	21.3	A	483	A
USGS	01104405	2015-09-04	0.00	A	20.9	A	423	A
USGS	01104405	2015-09-05	0.00	A	17.4	A	409	A
USGS	01104405	2015-09-06	0.00	A:e	17.2	A	416	A
USGS	01104405	2015-09-07	0.00	A:e				
USGS	01104405	2015-09-08	0.00	A:e				
USGS	01104405	2015-09-09	0.00	A:e				
USGS	01104405	2015-09-10	0.00	A:e	19.3	A	350	A
USGS	01104405	2015-09-11	0.06	A	18.9	A	370	A
USGS	01104405	2015-09-12	0.01	A	18.5	A	502	A
USGS	01104405	2015-09-13	0.01	A	18.4	A	555	A
USGS	01104405	2015-09-14	0.01	A	17.4	A	562	A
USGS	01104405	2015-09-15	0.01	A	16.9	A	557	A
USGS	01104405	2015-09-16	0.00	A	17.8	A	546	A
USGS	01104405	2015-09-17	0.00	A	18.6	A	537	A
USGS	01104405	2015-09-18	0.00	A	18.8	A	522	A
USGS	01104405	2015-09-19	0.00	A	19.0	A	517	A
USGS	01104405	2015-09-20	0.00	A:e	18.9	A	510	A
USGS	01104405	2015-09-21	0.00	A:e				
USGS	01104405	2015-09-22	0.00	A:e				
USGS	01104405	2015-09-23	0.00	A:e				
USGS	01104405	2015-09-24	0.00	A:e				
USGS	01104405	2015-09-25	0.00	A:e				
USGS	01104405	2015-09-26	0.00	A:e				
USGS	01104405	2015-09-27	0.00	A:e				
USGS	01104405	2015-09-28	0.00	A:e				
USGS	01104405	2015-09-29	0.00	A:e				
USGS	01104405	2015-09-30	5.2	A:e	19.8	A	379	A
USGS	01104405	2015-10-01	2.6	A	16.1	A	486	A
USGS	01104405	2015-10-02	0.91	A	13.2	A	555	A
USGS	01104405	2015-10-03	0.59	A	12.0	A	574	A
USGS	01104405	2015-10-04	0.39	A	11.7	A	591	A
USGS	01104405	2015-10-05	0.29	A	11.6	A	602	A
USGS	01104405	2015-10-06	0.24	A	11.3	A	608	A
USGS	01104405	2015-10-07	0.20	A	11.9	A	613	A
USGS	01104405	2015-10-08	0.15	A	12.3	P	620	P
USGS	01104405	2015-10-09			13.0	P	617	P
USGS	01104405	2015-10-10			12.5	P	589	P
USGS	01104405	2015-10-11			11.2	P	618	P
USGS	01104405	2015-10-12			12.6	P	629	P
USGS	01104405	2015-10-13			13.6	P	625	P
USGS	01104405	2015-10-14			13.8	P	633	P
USGS	01104405	2015-10-15			11.0	P	628	P
USGS	01104405	2015-10-16			10.6	P	632	P
USGS	01104405	2015-10-17			9.2	P	636	P
USGS	01104405	2015-10-18			6.7	P	638	P
USGS	01104405	2015-10-19			4.6	P	638	P
USGS	01104405	2015-10-20			7.8	P	632	P
USGS	01104405	2015-10-21			10.3	P	623	P
USGS	01104405	2015-10-22			12.2	P	619	P
USGS	01104405	2015-10-23			10.4	P	628	P
USGS	01104405	2015-10-24			6.7	P	633	P
USGS	01104405	2015-10-25			9.1	P	625	P
USGS	01104405	2015-10-26			8.2	P	638	P
USGS	01104405	2015-10-27			6.0	P	646	P
USGS	01104405	2015-10-28			6.9	P	626	P
USGS	01104405	2015-10-29			13.5	P	501	P
USGS	01104405	2015-10-30			10.6	P	547	P
USGS	01104405	2015-10-31			7.8	P	571	P
USGS	01104405	2015-11-01			9.6	P	579	P
USGS	01104405	2015-11-02			10	P	583	P
USGS	01104405	2015-11-03			9.5	P	587	P
USGS	01104405	2015-11-04			9.7	P	588	P
USGS	01104405	2015-11-05			11.6	P	587	P
USGS	01104405	2015-11-06			14.2	P	584	P
USGS	01104405	2015-11-07			12.9	P	584	P
USGS	01104405	2015-11-08			9.1	P	592	P
USGS	01104405	2015-11-09			7.0	P	595	P
USGS	01104405	2015-11-10			7.3	P	584	P
USGS	01104405	2015-11-11			9.0	P	532	P
USGS	01104405	2015-11-12			9.1	P	538	P
USGS	01104405	2015-11-13			9.5	P	523	P
USGS	01104405	2015-11-14			6.8	P	542	P
USGS	01104405	2015-11-15			5.4	P	550	P
USGS	01104405	2015-11-16			6.7	P	554	P
USGS	01104405	2015-11-17			4.6	P	563	P
USGS	01104405	2015-11-18			3.3	P	565	P
USGS	01104405	2015-11-19			6.7	P	559	P
USGS	01104405	2015-11-20			10	P	431	P
USGS	01104405	2015-11-21			6.5	P	460	P
USGS	01104405	2015-11-22			5.8	P	496	P
USGS	01104405	2015-11-23			5.1	P	489	P
USGS	01104405	2015-11-24			2.5	P	501	P
USGS	01104405	2015-11-25			2.4	P	507	P
USGS	01104405	2015-11-26			5.0	P	510	P
USGS	01104405	2015-11-27			8.5	P	509	P
USGS	01104405	2015-11-28			8.9	P	490	P
USGS	01104405	2015-11-29			5.2	P	482	P
USGS	01104405	2015-11-30			3.1	P	485	P
USGS	01104405	2015-12-01			3.0	P	498	P
USGS	01104405	2015-12-02			5.5	P	481	P
USGS	01104405	2015-12-03			6.5	P	465	P
USGS	01104405	2015-12-04			4.6	P	481	P
USGS	01104405	2015-12-05			4.2	P	495	P
USGS	01104405	2015-12-06			3.8	P	502	P
USGS	01104405	2015-12-07			4.1	P	506	P
USGS	01104405	2015-12-08			4.8	P	509	P
USGS	01104405	2015-12-09			5.1	P	511	P
USGS	01104405	2015-12-10			6.8	P	509	P
USGS	01104405	2015-12-11			7.1	P	510	P
USGS	01104405	2015-12-12			7.0	P	513	P
USGS	01104405	2015-12-13			8.3	P	513	P
USGS	01104405	2015-12-14			8.4	P	510	P
USGS	01104405	2015-12-15			9.0	P	408	P
USGS	01104405	2015-12-16			6.6	P	452	P
USGS	01104405	2015-12-17			6.5	P	458	P
USGS	01104405	2015-12-18			7.6	P	411	P
USGS	01104405	2015-12-19			4.5	P	441	P
USGS	01104405	2015-12-20			2.8	P	463	P
USGS	01104405	2015-12-21			4.0	P	473	P
USGS	01104405	2015-12-22			7.1	P	451	P
USGS	01104405	2015-12-23			7.3	P	424	P
USGS	01104405	2015-12-24			9.2	P	316	P
USGS	01104405	2015-12-25			8.8	P	376	P
USGS	01104405	2015-12-26			7.8	P	398	P
USGS	01104405	2015-12-27			7.9	P	391	P
USGS	01104405	2015-12-28			4.6	P	402	P
USGS	01104405	2015-12-29			0.9	P	545	P
USGS	01104405	2015-12-30			1.9	P	485	P
USGS	01104405	2015-12-31			3.3	P	515	P
USGS	01104405	2016-01-01			3.5	P	420	P
USGS	01104405	2016-01-02			2.5	P	415	P
USGS	01104405	2016-01-03			2.7	P	431	P
USGS	01104405	2016-01-04			1.4	P	449	P
USGS	01104405	2016-01-05			0.2	P	500	P
USGS	01104405	2016-01-06			0.2	P	497	P
USGS	01104405	2016-01-07			0.4	P	481	P
USGS	01104405	2016-01-08			0.8	P	473	P
USGS	01104405	2016-01-09			2.1	P	468	P
USGS	01104405	2016-01-10			2.4	P	373	P
USGS	01104405	2016-01-11			0.9	P	263	P
USGS	01104405	2016-01-12			0.7	P	321	P
USGS	01104405	2016-01-13			0.4	P	387	P
USGS	01104405	2016-01-14			0.3	P	413	P
USGS	01104405	2016-01-15			1.1	P	423	P
USGS	01104405	2016-01-16			1.4	P	430	P
USGS	01104405	2016-01-17			1.1	P	356	P
USGS	01104405	2016-01-18			0.5	P	662	P
USGS	01104405	2016-01-19			0.1	P	488	P
USGS	01104405	2016-01-20			0.2	P	457	P
USGS	01104405	2016-01-21			0.3	P	449	P
USGS	01104405	2016-01-22			0.2	P	452	P
USGS	01104405	2016-01-23			0.2	P	447	P
USGS	01104405	2016-01-24			0.3	P	438	P
USGS	01104405	2016-01-25			0.6	P	431	P
USGS	01104405	2016-01-26			1.3	P	442	P
USGS	01104405	2016-01-27			1.9	P	423	P
USGS	01104405	2016-01-28			1.0	P	398	P
USGS	01104405	2016-01-29			2.0	P	399	P
USGS	01104405	2016-01-30			1.9	P	400	P
USGS	01104405	2016-01-31			2.9	P	397	P
USGS	01104405	2016-02-01			3.6	P	377	P
USGS	01104405	2016-02-02			2.6	P	368	P
USGS	01104405	2016-02-03			3.3	P	421	P
USGS	01104405	2016-02-04			6.4	P	390	P
USGS	01104405	2016-02-05			2.0	P	538	P
USGS	01104405	2016-02-06			0.6	P	568	P
USGS	01104405	2016-02-07			1.3	P	450	P
USGS	01104405	2016-02-08			0.5	P	446	P
USGS	01104405	2016-02-09			0.2	P	501	P
USGS	01104405	2016-02-10			0.5	P	474	P
USGS	01104405	2016-02-11			0.4	P	451	P
USGS	01104405	2016-02-12			0.1	P	476	P
USGS	01104405	2016-02-13			0.2	P	481	P
USGS	01104405	2016-02-14			0.2	P	518	P
USGS	01104405	2016-02-15			0.1	P	479	P
USGS	01104405	2016-02-16			0.1	P	1310	P
USGS	01104405	2016-02-17			0.1	P	462	P
USGS	01104405	2016-02-18			0.3	P	404	P
USGS	01104405	2016-02-19			0.8	P	428	P
USGS	01104405	2016-02-20			2.2	P	413	P
USGS	01104405	2016-02-21			2.1	P	357	P
USGS	01104405	2016-02-22			1.9	P	351	P
USGS	01104405	2016-02-23			1.3	P	389	P
USGS	01104405	2016-02-24			2.4	P	411	P
USGS	01104405	2016-02-25			6.8	P	335	P
USGS	01104405	2016-02-26			4.2	P	342	P
USGS	01104405	2016-02-27			1.9	P	381	P
USGS	01104405	2016-02-28			4.1	P	393	P
USGS	01104405	2016-02-29			5.8	P	398	P
USGS	01104405	2016-03-01			4.8	P	407	P
USGS	01104405	2016-03-02			5.0	P	401	P
USGS	01104405	2016-03-03			1.9	P	397	P
USGS	01104405	2016-03-04			1.6	P	421	P
USGS	01104405	2016-03-05			2.1	P	425	P
USGS	01104405	2016-03-06			2.8	P	422	P
USGS	01104405	2016-03-07			2.9	P	421	P
USGS	01104405	2016-03-08			4.8	P	414	P
USGS	01104405	2016-03-09			8.2	P	413	P
USGS	01104405	2016-03-10			10.0	P	415	P
USGS	01104405	2016-03-11			9.9	P	374	P
USGS	01104405	2016-03-12			7.7	P	390	P
USGS	01104405	2016-03-13			9.1	P	406	P
USGS	01104405	2016-03-14			7.0	P	413	P
USGS	01104405	2016-03-15			6.8	P	340	P
USGS	01104405	2016-03-16			7.8	P	329	P
USGS	01104405	2016-03-17			9.3	P	352	P
USGS	01104405	2016-03-18			8.1	P	369	P
USGS	01104405	2016-03-19			5.9	P	385	P
USGS	01104405	2016-03-20			4.5	P	398	P
USGS	01104405	2016-03-21			3.3	P	531	P
USGS	01104405	2016-03-22			4.6	P	447	P
USGS	01104405	2016-03-23			6.7	P	395	P
USGS	01104405	2016-03-24			6.5	P	398	P
USGS	01104405	2016-03-25			6.0	P	415	P
USGS	01104405	2016-03-26			6.6	P	398	P
USGS	01104405	2016-03-27			6.4	P	402	P
USGS	01104405	2016-03-28			6.2	P	392	P
USGS	01104405	2016-03-29			7.3	P	352	P
USGS	01104405	2016-03-30			7.0	P	378	P
USGS	01104405	2016-03-31			10	P	393	P
USGS	01104405	2016-04-01			13.3	P	399	P
USGS	01104405	2016-04-02			10.6	P	397	P
USGS	01104405	2016-04-03			6.4	P	604	P
USGS	01104405	2016-04-04			1.7	P	850	P
USGS	01104405	2016-04-05			3.3	P	736	P
USGS	01104405	2016-04-06			3.8	P	492	P
USGS	01104405	2016-04-07			6.7	P	434	P
USGS	01104405	2016-04-08			8.1	P	340	P
USGS	01104405	2016-04-09			7.0	P	351	P
USGS	01104405	2016-04-10			7.0	P	380	P
USGS	01104405	2016-04-11			8.2	P	398	P
USGS	01104405	2016-04-12			9.6	P	408	P
USGS	01104405	2016-04-13			8.6	P	396	P
USGS	01104405	2016-04-14			8.9	P	405	P
USGS	01104405	2016-04-15			9.0	P	412	P
USGS	01104405	2016-04-16			9.5	P	415	P
USGS	01104405	2016-04-17			10.1	P	417	P
USGS	01104405	2016-04-18			11.3	P	418	P
USGS	01104405	2016-04-19			10.8	P	419	P
USGS	01104405	2016-04-20			10.6	P	417	P
USGS	01104405	2016-04-21			12.0	P	418	P
USGS	01104405	2016-04-22			14.1	P	424	P
USGS	01104405	2016-04-23			14.3	P	429	P
USGS	01104405	2016-04-24			11.8	P	414	P
USGS	01104405	2016-04-25			10.5	P	417	P
USGS	01104405	2016-04-26			8.8	P	412	P
USGS	01104405	2016-04-27			9.9	P	406	P
USGS	01104405	2016-04-28			11.0	P	412	P
USGS	01104405	2016-04-29			11.1	P	418	P
USGS	01104405	2016-04-30			11.9	P	423	P
USGS	01104405	2016-05-01			10.0	P	423	P
USGS	01104405	2016-05-02			9.5	P	412	P
USGS	01104405	2016-05-03			10	P	389	P
USGS	01104405	2016-05-04			9.6	P	394	P
USGS	01104405	2016-05-05			8.8	P	394	P
USGS	01104405	2016-05-06			11.1	P	392	P
USGS	01104405	2016-05-07			10.7	P	399	P
USGS	01104405	2016-05-08			11.3	P	402	P
USGS	01104405	2016-05-09			11.7	P	408	P
USGS	01104405	2016-05-10			12.8	P	419	P
USGS	01104405	2016-05-11			14.6	P	424	P
USGS	01104405	2016-05-12			15.1	P	430	P
USGS	01104405	2016-05-13			14.7	P	435	P
USGS	01104405	2016-05-14			16.6	P	434	P
USGS	01104405	2016-05-15			14.3	P	436	P
USGS	01104405	2016-05-16			10.8	P	442	P
USGS	01104405	2016-05-17			12.2	P	447	P
USGS	01104405	2016-05-18			13.6	P	451	P
USGS	01104405	2016-05-19			13.7	P	457	P
USGS	01104405	2016-05-20			14.5	P	459	P
USGS	01104405	2016-05-21			14.3	P	464	P
USGS	01104405	2016-05-22			13.7	P	468	P
USGS	01104405	2016-05-23			14.6	P	469	P
USGS	01104405	2016-05-24			14.1	P	480	P
USGS	01104405	2016-05-25			15.9	P	469	P
USGS	01104405	2016-05-26			17.7	P	478	P
USGS	01104405	2016-05-27			17.6	P	485	P
USGS	01104405	2016-05-28			19.2	P	491	P
USGS	01104405	2016-05-29			16.8	P	494	P
USGS	01104405	2016-05-30			15.0	P	490	P
USGS	01104405	2016-05-31			18.3	P	478	P
USGS	01104405	2016-06-01			17.6	P	494	P
USGS	01104405	2016-06-02			15.8	P	497	P
USGS	01104405	2016-06-03			15.7	P	500	P
USGS	01104405	2016-06-04			17.2	P	500	P
USGS	01104405	2016-06-05			16.6	P	480	P
USGS	01104405	2016-06-06			17.9	P	422	P
USGS	01104405	2016-06-07			18.3	P	471	P
USGS	01104405	2016-06-08			16.5	P	514	P
USGS	01104405	2016-06-09			14.7	P	530	P
USGS	01104405	2016-06-10			14.7	P	533	P
USGS	01104405	2016-06-11			13.7	P	523	P
USGS	01104405	2016-06-12			15.2	P	527	P
USGS	01104405	2016-06-13			14.5	P	521	P
USGS	01104405	2016-06-14			15.9	P	506	P
USGS	01104405	2016-06-15			17.1	P	495	P
USGS	01104405	2016-06-16			17.9	P	487	P
USGS	01104405	2016-06-17			17.7	P	483	P
USGS	01104405	2016-06-18			17.9	P	479	P
USGS	01104405	2016-06-19			18.3	P	477	P
USGS	01104405	2016-06-20			19.6	P	474	P
USGS	01104405	2016-06-21			20.2	P	483	P
USGS	01104405	2016-06-22			17.3	P	488	P
USGS	01104405	2016-06-23			17.6	P	485	P
USGS	01104405	2016-06-24			18.3	P	482	P
USGS	01104405	2016-06-25			18.2	P	485	P
USGS	01104405	2016-06-26			18.8	P	496	P
USGS	01104405	2016-06-27			20.2	P	501	P
USGS	01104405	2016-06-28			20.1	P	463	P
USGS	01104405	2016-06-29			21.0	P	493	P
